CustomerID,Name,Age,Gender,Geography,SubscriptionPlan
15677136,Customer 4444,35,Male,France,Standard
15677141,Customer 4445,54,Male,Germany,Premium
15677146,Customer 4446,19,Male,UK,Basic
15677173,Customer 4447,41,Female,UK,Basic
15677184,Customer 4448,49,Female,USA,Basic
15677217,Customer 4449,54,Male,Germany,Premium
15677243,Customer 4450,59,Female,France,Premium
15677249,Customer 4451,32,Female,USA,Standard
15677288,Customer 4452,64,Male,Canada,Basic
15677305,Customer 4453,45,Male,Canada,Premium
15677307,Customer 4454,33,Male,USA,Premium
15677310,Customer 4455,61,Female,France,Basic
15677317,Customer 4456,37,Male,Germany,Premium
15677324,Customer 4457,18,Male,France,Standard
15677336,Customer 4458,62,Female,Germany,Premium
15677369,Customer 4459,40,Female,Germany,Premium
15677371,Customer 4460,68,Male,UK,Basic
15677377,Customer 4461,65,Female,Germany,Basic
15677382,Customer 4462,47,Female,USA,Basic
15677387,Customer 4463,31,Male,USA,Basic
15677395,Customer 4464,24,Female,Germany,Premium
15677435,Customer 4465,34,Female,France,Premium
15677512,Customer 4466,40,Female,France,Standard
15677522,Customer 4467,37,Male,USA,Basic
15677538,Customer 4468,56,Male,Canada,Basic
15677550,Customer 4469,70,Female,UK,Standard
15677586,Customer 4470,70,Male,France,Standard
15677610,Customer 4471,69,Male,Germany,Basic
15677739,Customer 4472,25,Male,Canada,Premium
15677764,Customer 4473,43,Male,Canada,Premium
15677783,Customer 4474,41,Female,France,Premium
15677785,Customer 4475,24,Male,France,Standard
15677796,Customer 4476,54,Female,Germany,Premium
15677804,Customer 4477,32,Male,France,Basic
15677828,Customer 4478,24,Female,France,Premium
15677871,Customer 4479,51,Female,UK,Standard
15677906,Customer 4480,45,Female,France,Standard
15677908,Customer 4481,23,Male,UK,Basic
15677921,Customer 4482,30,Male,UK,Standard
15677939,Customer 4483,55,Male,France,Basic
15677955,Customer 4484,21,Male,Germany,Basic
15678034,Customer 4485,63,Male,Germany,Standard
15678057,Customer 4486,39,Female,UK,Premium
15678058,Customer 4487,37,Male,Canada,Premium
15678067,Customer 4488,54,Female,France,Basic
15678129,Customer 4489,23,Female,Canada,Standard
15678146,Customer 4490,27,Male,USA,Premium
15678168,Customer 4491,58,Female,UK,Standard
15678173,Customer 4492,56,Male,Canada,Premium
15678201,Customer 4493,53,Female,USA,Standard
15678206,Customer 4494,20,Female,France,Standard
15678210,Customer 4495,31,Female,Germany,Standard
15678284,Customer 4496,22,Female,France,Standard
15678317,Customer 4497,36,Male,USA,Premium
15678333,Customer 4498,45,Male,UK,Standard
15678374,Customer 4499,54,Female,France,Premium
15678385,Customer 4500,22,Male,Germany,Standard
15678412,Customer 4501,58,Male,Germany,Standard
15678427,Customer 4502,22,Male,France,Basic
15678460,Customer 4503,35,Male,USA,Premium
15678497,Customer 4504,33,Male,USA,Standard
15678571,Customer 4505,36,Male,USA,Premium
15678572,Customer 4506,26,Female,France,Premium
15678626,Customer 4507,50,Female,USA,Standard
15678720,Customer 4508,41,Male,Canada,Standard
15678725,Customer 4509,39,Male,Canada,Basic
15678727,Customer 4510,70,Female,Canada,Basic
15678779,Customer 4511,30,Female,Germany,Standard
15678882,Customer 4512,20,Female,Germany,Standard
15678886,Customer 4513,23,Female,Germany,Standard
15678910,Customer 4514,49,Male,USA,Standard
15678916,Customer 4515,42,Male,Germany,Basic
15678944,Customer 4516,37,Male,UK,Premium
15679024,Customer 4517,50,Female,Germany,Basic
15679029,Customer 4518,55,Female,USA,Premium
15679048,Customer 4519,67,Female,Germany,Standard
15679062,Customer 4520,30,Female,Germany,Basic
15679075,Customer 4521,62,Female,Germany,Basic
15679145,Customer 4522,31,Male,France,Standard
15679148,Customer 4523,20,Female,Germany,Basic
15679200,Customer 4524,33,Male,France,Standard
15679249,Customer 4525,38,Female,Canada,Standard
15679283,Customer 4526,27,Female,Canada,Standard
15679284,Customer 4527,56,Male,Germany,Standard
15679294,Customer 4528,69,Male,Germany,Basic
15679297,Customer 4529,54,Female,Canada,Premium
15679299,Customer 4530,27,Female,USA,Premium
15679307,Customer 4531,38,Female,Germany,Standard
15679394,Customer 4532,55,Male,UK,Standard
15679410,Customer 4533,39,Female,USA,Basic
15679429,Customer 4534,51,Female,France,Premium
15679453,Customer 4535,25,Female,UK,Standard
15679531,Customer 4536,60,Female,Germany,Premium
15679550,Customer 4537,38,Female,UK,Standard
15679551,Customer 4538,22,Male,UK,Basic
15679587,Customer 4539,33,Male,UK,Premium
15679611,Customer 4540,66,Male,USA,Premium
15679622,Customer 4541,58,Male,Germany,Standard
15679642,Customer 4542,23,Male,Germany,Standard
15679651,Customer 4543,52,Female,Canada,Basic
15679663,Customer 4544,25,Male,France,Premium
15679668,Customer 4545,22,Male,France,Premium
15679693,Customer 4546,47,Male,France,Basic
15679733,Customer 4547,48,Male,UK,Premium
15679738,Customer 4548,40,Male,Canada,Premium
15679743,Customer 4549,52,Female,France,Standard
15679760,Customer 4550,41,Female,USA,Standard
15679770,Customer 4551,40,Male,USA,Basic
15679801,Customer 4552,69,Female,Germany,Premium
15679804,Customer 4553,47,Female,Germany,Basic
15679810,Customer 4554,45,Male,Germany,Standard
15679813,Customer 4555,58,Male,Germany,Basic
15679818,Customer 4556,37,Male,France,Premium
15679884,Customer 4557,51,Female,Canada,Premium
15679909,Customer 4558,38,Female,France,Standard
15679928,Customer 4559,40,Female,UK,Premium
15679961,Customer 4560,25,Male,UK,Basic
15679963,Customer 4561,29,Male,France,Standard
15679966,Customer 4562,23,Male,Germany,Premium
15679968,Customer 4563,33,Male,Canada,Basic
15679983,Customer 4564,30,Male,Canada,Basic
15679991,Customer 4565,62,Female,USA,Premium
15680001,Customer 4566,57,Male,Canada,Premium
15680046,Customer 4567,23,Male,Canada,Premium
15680112,Customer 4568,63,Female,France,Premium
15680141,Customer 4569,26,Female,USA,Standard
15680167,Customer 4570,50,Male,USA,Basic
15680197,Customer 4571,40,Female,France,Premium
15680201,Customer 4572,63,Male,France,Premium
15680224,Customer 4573,38,Female,USA,Premium
15680234,Customer 4574,22,Male,France,Basic
15680243,Customer 4575,24,Female,UK,Basic
15680278,Customer 4576,25,Male,UK,Basic
15680303,Customer 4577,32,Female,Germany,Standard
15680346,Customer 4578,29,Female,Canada,Standard
15680370,Customer 4579,23,Female,Canada,Standard
15680399,Customer 4580,24,Male,UK,Basic
15680405,Customer 4581,21,Female,Germany,Basic
15680421,Customer 4582,67,Male,France,Standard
15680430,Customer 4583,52,Male,Canada,Standard
15680436,Customer 4584,43,Female,USA,Basic
15680449,Customer 4585,28,Male,Canada,Standard
15680517,Customer 4586,21,Female,Canada,Basic
15680587,Customer 4587,45,Female,UK,Standard
15680597,Customer 4588,29,Female,Germany,Basic
15680611,Customer 4589,50,Male,Canada,Standard
15680643,Customer 4590,48,Female,USA,Premium
15680666,Customer 4591,45,Male,USA,Standard
15680683,Customer 4592,69,Female,Canada,Basic
15680685,Customer 4593,20,Female,Germany,Standard
15680706,Customer 4594,69,Female,Canada,Basic
15680727,Customer 4595,50,Female,Canada,Standard
15680736,Customer 4596,27,Male,Canada,Basic
15680752,Customer 4597,32,Female,UK,Standard
15680767,Customer 4598,23,Male,USA,Premium
15680772,Customer 4599,22,Female,Canada,Basic
15680804,Customer 4600,54,Male,Canada,Basic
15680843,Customer 4601,46,Male,Germany,Premium
15680855,Customer 4602,63,Male,UK,Basic
15680895,Customer 4603,55,Male,Germany,Standard
15680901,Customer 4604,26,Female,UK,Premium
15680918,Customer 4605,65,Male,USA,Basic
15680920,Customer 4606,46,Female,Germany,Basic
15680970,Customer 4607,33,Female,France,Premium
15680998,Customer 4608,37,Female,USA,Premium
15681007,Customer 4609,46,Male,Germany,Premium
15681026,Customer 4610,19,Female,Canada,Basic
15681068,Customer 4611,25,Male,Germany,Premium
15681075,Customer 4612,31,Female,UK,Standard
15681081,Customer 4613,41,Male,UK,Standard
15681115,Customer 4614,21,Male,France,Standard
15681126,Customer 4615,65,Female,France,Basic
15681174,Customer 4616,33,Female,UK,Premium
15681180,Customer 4617,53,Female,Germany,Standard
15681196,Customer 4618,19,Male,Canada,Standard
15681206,Customer 4619,60,Female,UK,Standard
15681220,Customer 4620,65,Male,France,Standard
15681274,Customer 4621,22,Male,France,Standard
15681316,Customer 4622,20,Male,Canada,Premium
15681327,Customer 4623,59,Male,Germany,Premium
15681332,Customer 4624,23,Male,USA,Basic
15681342,Customer 4625,23,Male,USA,Basic
15681402,Customer 4626,30,Male,USA,Basic
15681410,Customer 4627,42,Female,Canada,Premium
15681439,Customer 4628,65,Male,UK,Premium
15681446,Customer 4629,36,Male,USA,Basic
15681476,Customer 4630,21,Male,Canada,Premium
15681506,Customer 4631,62,Male,Germany,Basic
15681509,Customer 4632,56,Female,USA,Basic
15681550,Customer 4633,45,Male,Germany,Premium
15681554,Customer 4634,61,Male,Canada,Premium
15681562,Customer 4635,62,Male,USA,Premium
15681671,Customer 4636,20,Female,UK,Premium
15681697,Customer 4637,65,Male,Canada,Basic
15681705,Customer 4638,44,Female,USA,Premium
15681755,Customer 4639,49,Female,Canada,Standard
15681758,Customer 4640,26,Male,USA,Basic
15681843,Customer 4641,31,Female,France,Basic
15681878,Customer 4642,26,Female,UK,Standard
15681887,Customer 4643,48,Male,Germany,Standard
15681924,Customer 4644,40,Female,Germany,Basic
15681928,Customer 4645,35,Female,Canada,Basic
15681956,Customer 4646,67,Male,France,Standard
15681990,Customer 4647,65,Female,France,Standard
15681991,Customer 4648,51,Male,Canada,Standard
15682021,Customer 4649,48,Female,Canada,Standard
15682048,Customer 4650,64,Female,Germany,Basic
15682070,Customer 4651,35,Male,Germany,Basic
15682084,Customer 4652,56,Male,UK,Premium
15682211,Customer 4653,43,Male,Canada,Basic
15682268,Customer 4654,45,Female,USA,Premium
15682273,Customer 4655,35,Female,France,Basic
15682322,Customer 4656,59,Male,Germany,Standard
15682355,Customer 4657,33,Male,Germany,Basic
15682356,Customer 4658,21,Male,UK,Basic
15682369,Customer 4659,59,Male,USA,Basic
15682421,Customer 4660,69,Male,Germany,Standard
15682435,Customer 4661,21,Female,USA,Basic
15682454,Customer 4662,68,Male,France,Basic
15682467,Customer 4663,40,Female,UK,Basic
15682472,Customer 4664,35,Male,Canada,Basic
15682489,Customer 4665,59,Female,Germany,Premium
15682523,Customer 4666,34,Female,France,Standard
15682528,Customer 4667,26,Female,USA,Basic
15682533,Customer 4668,18,Female,France,Standard
15682540,Customer 4669,62,Female,UK,Premium
15682541,Customer 4670,66,Female,Canada,Basic
15682547,Customer 4671,24,Female,France,Standard
15682563,Customer 4672,37,Male,USA,Premium
15682576,Customer 4673,25,Male,UK,Basic
15682585,Customer 4674,27,Male,Germany,Premium
15682600,Customer 4675,34,Female,Canada,Standard
15682618,Customer 4676,50,Male,USA,Premium
15682639,Customer 4677,55,Female,Germany,Basic
15682686,Customer 4678,21,Male,Canada,Basic
15682728,Customer 4679,68,Female,France,Standard
15682757,Customer 4680,52,Male,Canada,Basic
15682773,Customer 4681,50,Male,UK,Premium
15682778,Customer 4682,18,Female,Germany,Basic
15682834,Customer 4683,41,Female,France,Standard
15682839,Customer 4684,55,Female,UK,Basic
15682860,Customer 4685,52,Male,Germany,Basic
15682868,Customer 4686,60,Female,Germany,Basic
15682890,Customer 4687,65,Male,UK,Basic
15682914,Customer 4688,60,Female,Canada,Premium
15682928,Customer 4689,20,Female,Germany,Basic
15682955,Customer 4690,25,Female,France,Premium
15682995,Customer 4691,39,Male,USA,Premium
15683007,Customer 4692,29,Female,UK,Premium
15683027,Customer 4693,32,Male,UK,Basic
15683053,Customer 4694,35,Male,Canada,Standard
15683118,Customer 4695,25,Female,Germany,Basic
15683124,Customer 4696,47,Male,Canada,Premium
15683157,Customer 4697,70,Female,UK,Basic
15683168,Customer 4698,27,Female,Canada,Basic
15683183,Customer 4699,21,Female,Germany,Premium
15683195,Customer 4700,55,Female,Germany,Standard
15683213,Customer 4701,31,Female,Germany,Basic
15683276,Customer 4702,48,Female,UK,Premium
15683339,Customer 4703,33,Male,Canada,Standard
15683363,Customer 4704,24,Male,Germany,Basic
15683375,Customer 4705,70,Female,Canada,Premium
15683403,Customer 4706,19,Male,France,Premium
15683416,Customer 4707,33,Male,France,Basic
15683471,Customer 4708,44,Male,France,Standard
15683483,Customer 4709,30,Female,Canada,Basic
15683503,Customer 4710,70,Female,France,Standard
15683521,Customer 4711,53,Male,Canada,Basic
15683522,Customer 4712,47,Female,USA,Premium
15683524,Customer 4713,54,Female,France,Premium
15683544,Customer 4714,55,Female,Canada,Standard
15683553,Customer 4715,34,Male,UK,Premium
15683560,Customer 4716,69,Male,Canada,Premium
15683562,Customer 4717,18,Female,USA,Premium
15683618,Customer 4718,33,Male,Germany,Premium
15683625,Customer 4719,50,Male,Canada,Premium
15683657,Customer 4720,47,Male,Germany,Standard
15683677,Customer 4721,49,Male,Canada,Basic
15683758,Customer 4722,45,Female,Canada,Premium
15683841,Customer 4723,22,Male,Canada,Premium
15683892,Customer 4724,20,Female,France,Basic
15683930,Customer 4725,44,Female,Germany,Premium
15683977,Customer 4726,22,Female,France,Premium
15683993,Customer 4727,63,Male,Germany,Premium
15684010,Customer 4728,53,Female,Canada,Premium
15684011,Customer 4729,30,Female,USA,Standard
15684042,Customer 4730,43,Female,Germany,Standard
15684103,Customer 4731,32,Male,France,Standard
15684147,Customer 4732,40,Female,Canada,Premium
15684171,Customer 4733,30,Female,UK,Basic
15684173,Customer 4734,58,Male,USA,Standard
15684181,Customer 4735,20,Female,Canada,Basic
15684196,Customer 4736,26,Male,Germany,Standard
15684198,Customer 4737,35,Female,Canada,Premium
15684211,Customer 4738,19,Male,Germany,Standard
15684248,Customer 4739,47,Female,France,Premium
15684267,Customer 4740,31,Female,France,Standard
15684269,Customer 4741,33,Male,Canada,Premium
15684294,Customer 4742,55,Female,Germany,Premium
15684296,Customer 4743,40,Male,USA,Standard
15684316,Customer 4744,36,Female,Germany,Premium
15684318,Customer 4745,46,Male,USA,Basic
15684319,Customer 4746,51,Male,France,Premium
15684348,Customer 4747,68,Female,USA,Premium
15684358,Customer 4748,25,Male,Germany,Standard
15684367,Customer 4749,69,Female,Canada,Standard
15684395,Customer 4750,47,Male,France,Basic
15684419,Customer 4751,63,Female,Canada,Premium
15684440,Customer 4752,59,Male,Canada,Premium
15684461,Customer 4753,55,Female,UK,Basic
15684469,Customer 4754,24,Male,USA,Standard
15684484,Customer 4755,53,Male,France,Basic
15684512,Customer 4756,30,Male,Germany,Premium
15684516,Customer 4757,40,Female,Germany,Premium
15684548,Customer 4758,51,Female,UK,Basic
15684592,Customer 4759,51,Female,USA,Standard
15684645,Customer 4760,40,Female,France,Premium
15684669,Customer 4761,65,Female,Germany,Standard
15684696,Customer 4762,21,Female,USA,Basic
15684722,Customer 4763,58,Male,USA,Basic
15684769,Customer 4764,21,Female,UK,Premium
15684801,Customer 4765,45,Female,Canada,Premium
15684861,Customer 4766,44,Female,Germany,Premium
15684865,Customer 4767,22,Female,Canada,Premium
15684868,Customer 4768,54,Female,Canada,Basic
15684908,Customer 4769,48,Female,UK,Standard
15684921,Customer 4770,46,Male,USA,Premium
15684925,Customer 4771,29,Male,France,Standard
15684934,Customer 4772,30,Female,Canada,Basic
15684951,Customer 4773,26,Male,UK,Basic
15684958,Customer 4774,38,Male,Germany,Standard
15684960,Customer 4775,52,Female,Germany,Standard
15684995,Customer 4776,59,Female,Canada,Premium
15684999,Customer 4777,59,Female,USA,Basic
15685019,Customer 4778,63,Female,Canada,Standard
15685096,Customer 4779,56,Male,Canada,Standard
15685109,Customer 4780,63,Male,Germany,Premium
15685150,Customer 4781,69,Female,USA,Premium
15685226,Customer 4782,53,Female,France,Standard
15685243,Customer 4783,18,Female,France,Premium
15685245,Customer 4784,69,Female,France,Standard
15685279,Customer 4785,58,Female,Canada,Basic
15685290,Customer 4786,21,Female,Germany,Basic
15685300,Customer 4787,47,Male,USA,Standard
15685309,Customer 4788,67,Female,Canada,Standard
15685314,Customer 4789,23,Male,Germany,Basic
15685320,Customer 4790,43,Male,France,Basic
15685329,Customer 4791,38,Female,Germany,Premium
15685346,Customer 4792,37,Male,Canada,Standard
15685357,Customer 4793,21,Female,UK,Premium
15685372,Customer 4794,39,Female,USA,Premium
15685476,Customer 4795,31,Female,UK,Standard
15685500,Customer 4796,23,Female,USA,Standard
15685536,Customer 4797,70,Female,Canada,Basic
15685564,Customer 4798,23,Female,USA,Basic
15685576,Customer 4799,60,Female,France,Basic
15685628,Customer 4800,23,Female,Germany,Basic
15685640,Customer 4801,64,Female,France,Standard
15685653,Customer 4802,43,Male,USA,Premium
15685654,Customer 4803,54,Female,France,Basic
15685706,Customer 4804,60,Male,Canada,Premium
15685805,Customer 4805,54,Male,Canada,Premium
15685826,Customer 4806,46,Female,USA,Premium
15685829,Customer 4807,43,Male,USA,Basic
15685844,Customer 4808,58,Male,Canada,Premium
15685872,Customer 4809,55,Male,Canada,Standard
15685920,Customer 4810,60,Male,Germany,Basic
15685947,Customer 4811,57,Female,USA,Standard
15685997,Customer 4812,60,Female,France,Basic
15686060,Customer 4813,19,Female,France,Standard
15686099,Customer 4814,26,Female,France,Basic
15686137,Customer 4815,40,Male,Germany,Standard
15686164,Customer 4816,61,Female,USA,Standard
15686219,Customer 4817,46,Female,Germany,Premium
15686236,Customer 4818,40,Female,Germany,Standard
15686242,Customer 4819,39,Female,France,Premium
15686255,Customer 4820,35,Female,USA,Standard
15686302,Customer 4821,30,Male,Canada,Standard
15686345,Customer 4822,18,Female,Canada,Basic
15686436,Customer 4823,65,Male,Germany,Basic
15686461,Customer 4824,37,Male,UK,Basic
15686463,Customer 4825,39,Female,Germany,Basic
15686538,Customer 4826,40,Male,Canada,Basic
15686588,Customer 4827,45,Female,UK,Basic
15686611,Customer 4828,60,Female,Canada,Premium
15686670,Customer 4829,22,Male,Germany,Standard
15686696,Customer 4830,59,Female,USA,Basic
15686718,Customer 4831,62,Male,Canada,Standard
15686743,Customer 4832,20,Female,France,Premium
15686776,Customer 4833,21,Male,Canada,Basic
15686780,Customer 4834,43,Female,UK,Premium
15686812,Customer 4835,69,Male,France,Premium
15686835,Customer 4836,52,Female,USA,Basic
15686870,Customer 4837,38,Male,France,Premium
15686885,Customer 4838,19,Female,USA,Premium
15686909,Customer 4839,30,Female,Canada,Basic
15686913,Customer 4840,59,Male,France,Premium
15686917,Customer 4841,34,Male,UK,Basic
15686936,Customer 4842,20,Female,France,Standard
15686941,Customer 4843,41,Male,Germany,Premium
15686957,Customer 4844,54,Male,France,Standard
15686963,Customer 4845,24,Female,Germany,Standard
15686964,Customer 4846,32,Female,UK,Basic
15686974,Customer 4847,29,Female,USA,Basic
15686983,Customer 4848,26,Male,Canada,Basic
15686999,Customer 4849,65,Male,Germany,Basic
15687001,Customer 4850,41,Male,UK,Premium
15687079,Customer 4851,33,Female,Canada,Standard
15687094,Customer 4852,34,Female,USA,Standard
15687130,Customer 4853,65,Female,USA,Basic
15687153,Customer 4854,32,Female,Germany,Standard
15687162,Customer 4855,49,Female,USA,Basic
15687171,Customer 4856,63,Male,France,Standard
15687218,Customer 4857,59,Female,France,Basic
15687270,Customer 4858,37,Male,USA,Standard
15687310,Customer 4859,43,Male,USA,Standard
15687329,Customer 4860,69,Male,USA,Premium
15687363,Customer 4861,63,Female,Germany,Standard
15687372,Customer 4862,53,Female,USA,Premium
15687385,Customer 4863,36,Female,France,Premium
15687413,Customer 4864,40,Female,Germany,Standard
15687421,Customer 4865,66,Male,UK,Basic
15687431,Customer 4866,43,Female,USA,Basic
15687477,Customer 4867,46,Female,Canada,Standard
15687491,Customer 4868,20,Male,Germany,Standard
15687492,Customer 4869,66,Male,USA,Basic
15687527,Customer 4870,62,Male,Germany,Premium
15687540,Customer 4871,67,Female,USA,Basic
15687558,Customer 4872,33,Male,France,Basic
15687607,Customer 4873,57,Female,Canada,Basic
15687626,Customer 4874,30,Male,Germany,Basic
15687634,Customer 4875,51,Male,UK,Premium
15687648,Customer 4876,29,Male,USA,Premium
15687658,Customer 4877,24,Female,USA,Standard
15687688,Customer 4878,55,Female,France,Premium
15687719,Customer 4879,70,Male,UK,Basic
15687738,Customer 4880,29,Male,Canada,Premium
15687752,Customer 4881,57,Male,Canada,Premium
15687765,Customer 4882,54,Female,France,Standard
15687828,Customer 4883,28,Male,France,Basic
15687852,Customer 4884,46,Male,Germany,Premium
15687884,Customer 4885,40,Male,Canada,Standard
15687903,Customer 4886,30,Male,Germany,Premium
15687913,Customer 4887,54,Female,UK,Basic
15687946,Customer 4888,47,Male,Germany,Basic
15687959,Customer 4889,42,Female,Canada,Basic
15688007,Customer 4890,53,Female,UK,Standard
15688059,Customer 4891,36,Male,Germany,Basic
15688071,Customer 4892,47,Female,USA,Standard
15688074,Customer 4893,18,Female,UK,Premium
15688085,Customer 4894,61,Male,Canada,Basic
15688128,Customer 4895,22,Male,Germany,Premium
15688157,Customer 4896,64,Male,UK,Basic
15688172,Customer 4897,44,Female,USA,Basic
15688193,Customer 4898,57,Male,France,Basic
15688210,Customer 4899,37,Female,USA,Premium
15688251,Customer 4900,70,Male,UK,Basic
15688264,Customer 4901,31,Female,USA,Premium
15688337,Customer 4902,59,Female,France,Standard
15688395,Customer 4903,34,Female,France,Standard
15688409,Customer 4904,63,Female,France,Standard
15688498,Customer 4905,31,Female,France,Standard
15688563,Customer 4906,50,Female,France,Premium
15688612,Customer 4907,68,Male,UK,Basic
15688619,Customer 4908,57,Female,Canada,Premium
15688637,Customer 4909,51,Male,Canada,Premium
15688644,Customer 4910,54,Female,USA,Standard
15688689,Customer 4911,61,Female,Canada,Basic
15688691,Customer 4912,57,Male,Germany,Standard
15688713,Customer 4913,47,Female,Canada,Basic
15688760,Customer 4914,52,Male,UK,Premium
15688849,Customer 4915,61,Male,Germany,Premium
15688865,Customer 4916,41,Male,UK,Standard
15688868,Customer 4917,58,Female,USA,Standard
15688876,Customer 4918,68,Male,Canada,Standard
15688880,Customer 4919,46,Male,UK,Standard
15688951,Customer 4920,28,Female,UK,Basic
15688963,Customer 4921,22,Male,Germany,Standard
15688973,Customer 4922,56,Female,UK,Standard
15688984,Customer 4923,52,Female,USA,Premium
15689031,Customer 4924,34,Male,UK,Premium
15689044,Customer 4925,51,Female,Canada,Standard
15689061,Customer 4926,43,Male,Canada,Basic
15689081,Customer 4927,54,Male,UK,Premium
15689096,Customer 4928,44,Male,UK,Standard
15689147,Customer 4929,42,Female,USA,Premium
15689152,Customer 4930,58,Female,USA,Standard
15689168,Customer 4931,49,Female,France,Premium
15689176,Customer 4932,36,Female,UK,Premium
15689201,Customer 4933,57,Female,France,Standard
15689237,Customer 4934,56,Female,UK,Standard
15689268,Customer 4935,40,Female,France,Premium
15689288,Customer 4936,38,Male,Germany,Basic
15689294,Customer 4937,69,Male,Germany,Standard
15689322,Customer 4938,29,Male,France,Standard
15689328,Customer 4939,30,Female,UK,Basic
15689341,Customer 4940,26,Male,USA,Basic
15689344,Customer 4941,39,Female,USA,Basic
15689351,Customer 4942,48,Male,Germany,Standard
15689412,Customer 4943,30,Female,UK,Premium
15689425,Customer 4944,69,Male,Germany,Basic
15689492,Customer 4945,44,Female,Canada,Standard
15689514,Customer 4946,65,Male,France,Premium
15689517,Customer 4947,33,Male,UK,Basic
15689526,Customer 4948,57,Male,Germany,Premium
15689594,Customer 4949,35,Male,UK,Premium
15689598,Customer 4950,64,Male,USA,Basic
15689602,Customer 4951,52,Female,USA,Premium
15689612,Customer 4952,69,Male,Germany,Premium
15689614,Customer 4953,27,Female,Canada,Premium
15689616,Customer 4954,41,Female,Canada,Standard
15689633,Customer 4955,50,Female,Germany,Standard
15689661,Customer 4956,28,Female,Canada,Standard
15689671,Customer 4957,26,Male,Canada,Standard
15689692,Customer 4958,37,Female,France,Basic
15689751,Customer 4959,24,Female,Germany,Basic
15689781,Customer 4960,67,Male,Canada,Premium
15689786,Customer 4961,20,Female,France,Basic
15689886,Customer 4962,53,Male,UK,Premium
15689952,Customer 4963,58,Female,UK,Standard
15689953,Customer 4964,46,Male,USA,Standard
15689955,Customer 4965,55,Female,France,Premium
15689980,Customer 4966,70,Female,UK,Basic
15690007,Customer 4967,60,Male,Canada,Basic
15690021,Customer 4968,67,Male,France,Premium
15690079,Customer 4969,30,Male,Canada,Basic
15690130,Customer 4970,20,Male,UK,Standard
15690134,Customer 4971,31,Male,UK,Premium
15690153,Customer 4972,22,Male,Germany,Standard
15690164,Customer 4973,56,Female,Canada,Basic
15690169,Customer 4974,33,Female,UK,Basic
15690175,Customer 4975,55,Male,France,Premium
15690182,Customer 4976,52,Female,France,Standard
15690188,Customer 4977,30,Female,UK,Standard
15690209,Customer 4978,26,Female,Germany,Standard
15690231,Customer 4979,21,Male,UK,Basic
15690330,Customer 4980,32,Female,Germany,Premium
15690332,Customer 4981,36,Female,Germany,Basic
15690337,Customer 4982,36,Female,Germany,Basic
15690372,Customer 4983,22,Male,USA,Basic
15690440,Customer 4984,53,Male,Canada,Premium
15690452,Customer 4985,69,Female,Canada,Standard
15690456,Customer 4986,67,Male,Germany,Premium
15690492,Customer 4987,66,Male,UK,Premium
15690526,Customer 4988,60,Male,Canada,Basic
15690540,Customer 4989,60,Female,France,Premium
15690546,Customer 4990,57,Female,Germany,Premium
15690589,Customer 4991,53,Male,France,Premium
15690620,Customer 4992,27,Male,UK,Premium
15690647,Customer 4993,61,Female,Germany,Standard
15690664,Customer 4994,66,Female,Canada,Premium
15690670,Customer 4995,61,Male,France,Basic
15690673,Customer 4996,31,Female,UK,Premium
15690678,Customer 4997,21,Male,France,Premium
15690695,Customer 4998,47,Male,UK,Basic
15690731,Customer 4999,47,Female,USA,Basic
15690733,Customer 5000,27,Female,UK,Basic
15690743,Customer 5001,64,Male,Germany,Standard
15690744,Customer 5002,62,Male,UK,Standard
15690772,Customer 5003,24,Male,UK,Basic
15690796,Customer 5004,49,Female,Germany,Standard
15690829,Customer 5005,28,Male,UK,Premium
15690898,Customer 5006,59,Female,France,Basic
15690925,Customer 5007,23,Male,Germany,Premium
15690939,Customer 5008,31,Male,UK,Basic
15690958,Customer 5009,25,Female,France,Basic
15691004,Customer 5010,51,Female,UK,Premium
15691011,Customer 5011,26,Male,Canada,Premium
15691061,Customer 5012,45,Female,Germany,Standard
15691104,Customer 5013,53,Female,UK,Standard
15691111,Customer 5014,45,Female,France,Standard
15691119,Customer 5015,29,Female,UK,Premium
15691150,Customer 5016,61,Female,Canada,Premium
15691170,Customer 5017,59,Male,Germany,Standard
15691287,Customer 5018,43,Male,Germany,Premium
15691323,Customer 5019,35,Female,France,Standard
15691387,Customer 5020,30,Male,UK,Standard
15691396,Customer 5021,24,Female,France,Standard
15691446,Customer 5022,38,Male,France,Premium
15691457,Customer 5023,67,Male,France,Premium
15691483,Customer 5024,20,Male,France,Basic
15691504,Customer 5025,65,Female,Germany,Standard
15691513,Customer 5026,41,Male,Canada,Basic
15691543,Customer 5027,62,Female,Germany,Basic
15691624,Customer 5028,27,Male,Canada,Basic
15691625,Customer 5029,64,Male,USA,Standard
15691627,Customer 5030,68,Female,Canada,Standard
15691647,Customer 5031,27,Male,USA,Premium
15691703,Customer 5032,56,Male,France,Basic
15691723,Customer 5033,70,Female,UK,Standard
15691785,Customer 5034,44,Female,USA,Basic
15691792,Customer 5035,28,Female,UK,Standard
15691808,Customer 5036,61,Female,Germany,Premium
15691817,Customer 5037,54,Female,Germany,Premium
15691823,Customer 5038,60,Male,USA,Premium
15691840,Customer 5039,62,Male,France,Premium
15691863,Customer 5040,18,Female,Germany,Premium
15691871,Customer 5041,54,Female,Germany,Premium
15691874,Customer 5042,51,Female,USA,Standard
15691875,Customer 5043,36,Male,USA,Premium
15691906,Customer 5044,47,Male,France,Premium
