CustomerID,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests
15584477,4,2,Medium,0
15614893,5,24,High,2
15665963,4,72,Low,3
15612524,5,11,Medium,2
15596962,4,2,Medium,0
15744942,5,47,Medium,2
15573278,1,62,Low,3
15717056,4,55,Medium,3
15795881,3,7,Low,1
15758939,2,23,High,2
15792250,4,20,Low,1
15740406,0,12,Medium,0
15768137,5,35,Medium,1
15569120,3,40,High,1
15723721,0,52,Low,1
15777122,3,58,Low,1
15742681,3,20,Low,3
15582090,4,69,High,1
15711254,3,18,Low,1
15775067,0,52,Low,1
15602851,4,15,Low,3
15802857,3,30,Medium,0
15701175,2,23,High,2
15783019,3,71,High,1
15728912,3,45,Medium,3
15585580,3,2,Low,3
15583480,0,59,Low,3
15620341,5,31,Low,2
15613886,3,16,Medium,1
15792916,4,45,High,0
15710408,3,60,Medium,1
15598695,3,16,Medium,1
15649354,5,33,Low,3
15737556,1,69,Low,1
15671610,3,5,High,1
15625092,0,18,Medium,1
15741032,2,38,Low,1
15750014,0,21,High,3
15784761,5,20,High,2
15768359,1,6,Low,3
15805769,1,62,Low,3
15719508,0,40,Medium,1
15609011,2,12,Low,2
15703106,1,29,High,1
15626795,2,72,Low,1
15773731,2,12,Low,2
15756196,4,15,Low,3
15687903,5,1,Medium,3
15777599,1,31,Low,0
15754577,3,37,Low,1
15584113,3,6,Medium,0
15669589,3,60,Medium,1
15632793,2,19,Medium,0
15711130,5,33,Low,3
15615254,1,56,High,3
15720583,0,61,Medium,2
15780432,2,47,Low,3
15673223,0,12,Medium,3
15807989,3,40,Low,0
15761168,0,36,High,0
15651272,3,62,Medium,3
15812832,0,43,Low,0
15680517,5,35,Medium,1
15750569,1,46,High,0
15690743,2,19,Medium,0
15627741,5,36,High,0
15712121,1,39,High,1
15805429,3,58,High,3
15814923,1,57,High,2
15589230,2,53,Medium,2
15775490,4,14,High,3
15749727,4,72,High,2
15619238,0,43,Low,0
15593468,3,3,Medium,1
15718454,4,3,Low,1
15789498,3,61,Low,1
15744691,0,62,Low,0
15708289,2,53,Medium,2
15790412,1,21,High,3
15741416,2,56,High,3
15598894,1,21,High,3
15663294,5,31,Low,2
15572728,5,59,Low,1
15706729,2,40,Medium,1
15674433,4,15,Low,3
15641170,1,12,Low,3
15806284,2,48,High,2
15690958,4,66,High,0
15606386,4,67,High,2
15682322,2,32,Medium,1
15579915,4,14,High,3
15681928,4,48,Low,0
15734005,3,47,High,3
15650432,1,29,High,1
15592578,3,7,Low,1
15671243,3,40,High,3
15775709,4,67,Medium,3
15702631,0,14,Low,0
15602282,2,38,Low,3
15717879,0,59,Low,3
15740878,4,10,High,1
15794468,4,19,High,3
15773277,3,63,Low,0
15572657,4,19,High,3
15800295,0,34,Medium,1
15672397,2,72,Low,1
15684921,3,2,Low,3
15720676,5,51,High,0
15731829,5,51,High,0
15732672,5,11,Medium,2
15692406,0,61,Medium,2
15764405,4,56,Low,0
15757537,1,62,High,0
15793307,3,11,Medium,0
15660679,3,7,Low,0
15666856,5,33,Low,3
15687372,1,39,High,1
15667289,5,7,Low,0
15624641,3,10,High,1
15734610,3,32,Low,1
15631882,2,11,Medium,3
15642709,1,30,High,2
15811026,1,29,High,1
15596303,1,69,Medium,3
15787255,3,1,Low,3
15617166,0,33,High,0
15742442,4,2,Medium,0
15758692,4,15,Low,3
15568238,2,1,Low,2
15730353,0,43,Low,0
15731555,3,9,Low,1
15582404,5,24,High,2
15721462,3,25,High,2
15632899,2,40,Medium,1
15808526,2,19,Medium,0
15694349,0,21,High,3
15718465,1,12,Low,2
15682995,1,36,Medium,3
15584776,5,31,Low,2
15777772,5,31,Low,1
15576156,3,62,Medium,3
15646756,1,33,Medium,3
15742886,5,68,Medium,0
15586135,3,2,Low,1
15616152,0,59,Low,3
15721460,5,7,Low,0
15727317,3,2,Low,1
15649536,4,56,Low,0
15754929,5,47,Medium,2
15572051,3,37,High,0
15668142,4,56,Low,0
15701176,2,12,Low,2
15708422,1,21,High,3
15655632,5,33,Low,3
15744606,4,22,High,3
15612140,2,64,Medium,3
15656086,3,40,High,1
15655298,1,12,Low,3
15644796,3,49,High,3
15726250,3,65,High,0
15764432,1,32,Medium,1
15631721,1,64,High,1
15707479,3,58,High,3
15579826,2,38,Low,3
15668104,4,22,High,3
15641604,3,37,Low,1
15587240,2,32,Medium,1
15680767,5,44,Medium,1
15601594,3,6,Medium,0
15589969,4,19,High,3
15703728,4,37,Medium,0
15617790,0,16,Low,1
15662500,1,12,Low,3
15778526,2,19,Medium,0
15670584,4,15,Low,3
15748069,3,28,Low,0
15680597,2,11,Medium,3
15628992,5,59,Low,1
15719624,3,6,Medium,0
15812767,3,7,Low,0
15689201,1,31,Low,0
15614716,1,62,High,0
15683618,0,48,High,0
15799631,0,45,Low,0
15692259,5,1,Medium,3
15590966,2,38,Low,1
15656426,0,52,Low,1
15675256,3,45,Medium,3
15751185,3,53,Low,3
15789582,4,53,Low,3
15651103,0,50,High,0
15672299,4,55,Medium,3
15772250,0,18,Medium,1
15763922,0,28,Medium,3
15633870,5,1,Medium,3
15624323,1,69,Medium,3
15688612,1,57,High,2
15694644,3,28,High,1
15587174,4,55,Medium,3
15579559,0,25,High,2
15775430,1,12,Low,2
15623695,4,10,High,1
15760849,1,61,Medium,3
15813095,5,24,High,2
15705281,3,31,Low,3
15812594,4,19,High,3
15626322,1,29,High,1
15723105,3,72,Low,1
15588449,2,56,High,3
15794849,1,12,Low,3
15620000,1,30,High,2
15799720,2,18,High,3
15711287,4,45,High,0
15613102,5,15,Medium,1
15621440,3,55,High,3
15677146,0,61,Medium,2
15801169,4,72,High,2
15722425,3,11,Medium,0
15682421,2,41,High,3
15691910,2,45,Low,0
15721779,2,58,High,3
15579548,0,12,Medium,3
15681075,5,47,Medium,2
15607884,3,7,Low,0
15767757,3,37,High,0
15791550,2,38,Low,1
15658589,3,7,Low,1
15670822,1,64,High,1
15629744,0,47,Medium,3
15660768,3,1,Medium,3
15726310,0,52,High,1
15641298,3,7,Low,0
15625675,3,7,Low,1
15713354,1,64,High,1
15633866,0,12,Medium,0
15704231,2,11,Medium,3
15735400,3,62,Medium,3
15632826,1,12,Low,3
15751022,1,6,Low,3
15664737,0,14,Low,0
15681126,3,72,Low,1
15738954,1,30,High,2
15662263,0,18,Medium,1
15621611,5,7,Low,0
15783752,5,32,High,2
15709474,4,28,High,0
15701280,3,40,Low,0
15671104,2,11,Medium,3
15796434,4,48,Low,0
15781505,3,58,High,3
15625819,0,40,Medium,1
15753174,4,10,High,1
15654067,4,66,High,0
15724719,1,29,High,1
15624695,0,38,Low,0
15718216,3,40,High,1
15586300,2,40,Medium,1
15783349,4,3,Low,1
15725767,3,20,Low,0
15791925,2,32,Medium,1
15793585,3,31,Low,3
15576641,3,28,High,1
15749519,3,2,Low,1
15684960,3,49,High,3
15591286,3,16,High,2
15668323,1,33,Medium,3
15608528,0,18,Medium,1
15645184,1,34,Low,0
15702566,0,45,Low,0
15660840,3,20,Low,0
15750811,5,7,Low,1
15733842,1,36,Medium,3
15581526,4,15,Low,3
15662751,3,1,Low,3
15684319,4,23,Low,2
15702190,3,16,Medium,1
15588517,0,45,Low,0
15801863,0,68,Medium,3
15584271,0,68,Medium,3
15700366,3,49,High,3
15804038,3,53,Low,3
15720820,4,19,High,3
15743759,3,30,Medium,0
15749947,1,32,Medium,1
15670496,2,38,Low,1
15746664,2,4,Low,2
15745533,4,46,High,0
15761497,2,8,Medium,2
15628600,5,59,Low,1
15627002,3,16,Low,1
15614635,3,1,Low,3
15731281,4,14,High,3
15814022,3,54,Low,2
15659194,4,12,Low,1
15745030,2,9,High,1
15691817,1,21,High,3
15707488,0,36,High,0
15784700,2,1,Low,2
15710397,3,65,High,0
15687648,3,37,High,0
15732281,0,18,Low,2
15607230,0,33,High,0
15567630,5,31,Low,2
15587507,2,48,High,2
15733904,2,9,High,1
15709511,3,2,Low,1
15579616,1,62,Low,3
15694852,1,63,High,2
15589924,2,23,High,2
15799300,4,56,Low,1
15731330,4,66,High,0
15694129,1,47,Medium,2
15620372,5,31,Low,2
15744622,3,58,High,3
15799815,0,45,Low,0
15759250,2,28,High,2
15732643,4,56,Low,0
15690540,1,12,Low,3
15803078,1,8,Low,2
15652180,3,40,High,3
15741195,5,15,Medium,1
15743490,2,14,High,1
15575510,2,59,High,0
15732610,2,14,High,1
15602909,3,40,Low,0
15734058,4,2,Medium,0
15801788,5,56,High,0
15702462,4,22,High,3
15683416,3,34,Low,0
15794187,1,30,High,2
15792989,2,55,Medium,2
15613734,0,68,Medium,3
15606177,3,60,Medium,1
15636700,4,69,High,1
15645766,4,53,Low,3
15671345,5,11,Medium,2
15652469,1,21,High,3
15749638,2,18,Low,0
15728706,2,38,Low,3
15735439,3,71,High,1
15778696,3,63,Low,0
15624744,0,12,Medium,0
15584338,5,44,Medium,1
15726178,4,69,High,1
15794939,5,49,Medium,1
15788068,5,15,Medium,1
15572956,0,52,Low,1
15780386,3,2,Low,3
15791114,3,6,Medium,0
15708046,5,36,High,0
15719779,3,59,Medium,0
15591550,3,30,Medium,0
15639368,3,49,High,3
15699830,3,71,High,1
15569264,3,72,Low,1
15595158,4,67,High,2
15599126,3,16,Low,2
15650575,3,31,Low,3
15641490,4,52,Medium,0
15680234,5,36,High,0
15592230,3,2,Low,3
15626212,0,68,Medium,3
15700627,5,7,Low,0
15782641,2,53,Medium,2
15784445,5,11,Medium,2
15813681,1,6,Low,3
15596649,4,38,Low,2
15700460,5,44,Medium,1
15724076,3,6,Medium,0
15784000,1,8,Low,2
15733966,3,63,Low,0
15612667,3,47,High,3
15654025,1,39,High,1
15589431,4,45,High,0
15578238,3,18,Low,1
15566269,3,2,Low,3
15639217,0,59,Low,3
15688644,0,43,Low,0
15662426,5,36,High,0
15720511,1,66,Medium,0
15567246,4,66,High,0
15647965,1,46,Medium,1
15679048,4,2,Medium,0
15675749,2,47,Low,1
15782181,5,31,Low,1
15795738,3,62,Medium,3
15773751,5,59,Low,1
15655436,2,28,High,2
15691396,3,18,Low,1
15796958,1,31,Low,0
15801832,1,12,Low,2
15661349,0,52,High,1
15719265,4,48,Low,0
15779985,4,46,High,0
15663410,5,33,Low,3
15704144,3,2,Low,1
15774104,2,23,High,2
15812230,1,46,Medium,1
15742848,3,31,Low,3
15745326,3,37,Low,1
15674541,3,37,Low,1
15728564,4,28,High,0
15580701,2,9,High,1
15688973,1,69,Low,1
15709412,4,43,Medium,2
15607753,2,32,Medium,1
15705352,5,1,Medium,3
15602500,3,61,Low,1
15672437,0,40,Medium,1
15720968,3,62,Medium,3
15730796,4,19,High,3
15768219,3,8,Medium,0
15663883,5,33,Low,3
15589296,0,59,Low,3
15586425,4,72,High,2
15679813,3,16,High,2
15681410,2,41,High,3
15668283,2,11,Medium,3
15624072,2,47,Low,1
15669664,4,56,Low,1
15682728,5,33,Low,3
15573851,5,1,Medium,3
15733661,5,68,Medium,0
15710012,0,33,High,0
15763327,2,48,High,2
15668853,2,23,High,2
15639303,4,72,High,2
15691011,3,7,Low,1
15638513,3,7,Low,1
15648933,1,47,Medium,2
15628904,3,1,Low,3
15644788,1,8,Low,2
15598161,2,9,High,1
15745624,1,39,High,1
15733169,2,8,Medium,2
15801417,1,69,Low,1
15592707,1,61,Medium,3
15593954,3,47,High,3
15714431,3,63,Low,0
15638257,4,28,High,0
15690939,4,56,Low,0
15723613,3,7,Low,1
15813640,1,6,Low,3
15707322,4,15,Low,3
15588918,0,48,High,0
15600357,4,67,High,2
15747014,3,25,High,2
15809830,3,8,Medium,0
15662245,4,43,Medium,2
15651075,0,69,Medium,3
15594456,2,47,Low,3
15583462,3,40,Low,0
15757661,0,12,Medium,3
15729117,2,18,High,3
15749671,3,60,Medium,1
15566253,4,46,High,0
15595153,1,16,Medium,2
15698572,3,3,Medium,1
15674149,0,12,Medium,0
15623082,3,16,Medium,1
15797905,3,59,Medium,0
15746028,1,33,Medium,3
15582951,2,64,Medium,3
15616471,1,64,High,1
15641575,0,34,Medium,1
15638803,0,45,Low,0
15808283,5,31,Low,1
15811200,4,72,Low,3
15733476,3,37,Low,1
15633274,1,36,Medium,3
15582168,0,59,Low,3
15807269,2,11,Medium,3
15602979,1,29,High,1
15660417,5,56,High,0
15590199,0,52,High,1
15641794,0,25,High,2
15779174,0,69,Medium,3
15785547,3,16,Low,2
15795124,4,28,High,0
15718912,4,14,High,3
15592028,4,46,High,0
15580227,5,59,Low,1
15657830,1,61,Medium,3
15798256,2,38,Low,1
15643819,3,28,High,1
15754301,0,61,Medium,2
15726855,3,31,Low,3
15755225,4,48,Low,0
15725221,2,1,Low,2
15789055,5,31,Low,2
15617507,5,68,Medium,0
15668894,0,33,High,0
15589563,2,14,High,1
15693162,3,7,High,3
15750099,2,41,High,3
15795540,3,27,Medium,2
15794941,5,24,High,2
15611848,1,47,Medium,2
15581237,3,27,Medium,2
15738150,2,39,Low,3
15678571,4,48,Low,0
15736124,4,43,Medium,2
15623202,3,1,Medium,3
15804201,3,40,High,3
15596863,3,37,Low,1
15696277,4,23,Low,2
15748608,3,19,Medium,2
15723864,3,59,Medium,0
15802390,2,19,Medium,0
15774336,0,56,High,3
15648766,2,9,High,1
15659094,3,28,High,1
15606397,3,6,Medium,0
15642619,3,62,Medium,3
15666032,0,68,Medium,3
15595842,2,8,Medium,2
15753837,1,56,High,3
15783882,1,39,High,1
15799790,2,4,Low,2
15628155,3,10,High,1
15703778,0,21,High,3
15722322,0,69,Medium,3
15639278,0,50,High,0
15568487,3,47,High,3
15682084,0,52,High,1
15642821,5,24,High,2
15601387,5,51,High,0
15642515,4,15,Low,3
15710421,1,62,High,0
15726774,3,47,High,3
15649078,2,32,Medium,1
15641877,4,69,High,1
15796496,3,25,High,2
15815690,3,16,Low,1
15631739,3,5,High,1
15625584,1,46,High,0
15802466,3,58,High,3
15697028,0,33,High,0
15575759,5,47,Medium,2
15567442,4,52,Medium,0
15746805,3,54,Low,2
15636330,0,58,High,3
15714970,4,15,Low,3
15653784,3,11,Medium,0
15693543,0,52,Low,1
15773283,2,32,Medium,1
15742534,3,71,High,1
15569878,3,45,Medium,3
15729454,0,69,Medium,3
15578375,3,30,Medium,0
15785559,0,12,Medium,3
15649414,2,58,High,3
15701605,5,7,Low,1
15686696,4,37,Medium,0
15625586,1,61,Medium,3
15654975,3,28,Low,0
15782993,3,20,Low,3
15774382,4,19,High,3
15689602,4,37,Medium,0
15756155,3,53,Low,3
15812647,3,16,Low,2
15736043,0,12,Medium,3
15696744,4,12,Low,1
15602572,4,66,High,0
15674765,0,40,Medium,1
15678725,2,1,Low,2
15694444,3,58,Low,1
15795878,3,7,Low,1
15735346,3,45,Medium,3
15687094,4,37,Medium,0
15790067,5,7,Low,0
15605742,1,47,Medium,2
15566740,4,25,Medium,2
15664897,1,12,Low,3
15585777,3,37,High,0
15650864,2,55,Medium,2
15806709,3,65,High,0
15633818,1,36,Medium,3
15713845,3,63,Low,0
15639662,0,58,High,3
15567013,1,19,High,1
15777784,5,1,Medium,3
15800251,3,31,Low,3
15651315,4,2,Medium,0
15651450,3,59,Medium,0
15784218,3,1,Low,3
15572398,4,10,High,1
15707962,3,37,Low,1
15705663,3,1,Low,3
15645355,3,16,Medium,1
15729557,3,1,Medium,3
15631436,1,62,High,0
15583073,1,12,Low,2
15614361,4,12,Low,1
15724684,3,62,Medium,3
15700083,1,16,Medium,2
15636541,2,48,High,2
15796015,3,54,Low,2
15787222,2,38,Low,1
15594270,3,65,High,2
15701524,1,66,Medium,0
15645847,4,15,Low,3
15708867,0,40,Medium,1
15613140,2,41,High,3
15628893,3,1,Low,3
15764073,3,7,Low,0
15782879,1,12,Low,3
15635964,0,34,Medium,1
15726087,4,20,Low,1
15726313,4,22,High,3
15578073,2,12,Low,2
15786249,0,50,High,0
15812850,3,9,Low,1
15596972,4,38,Low,2
15620579,3,2,Low,3
15768270,3,31,Low,3
15656597,5,20,High,2
15699446,3,8,Medium,0
15615004,3,3,Medium,1
15704771,5,7,Low,1
15588372,5,68,Medium,0
15681439,3,65,High,0
15607509,5,59,Low,1
15670343,0,61,Medium,2
15597968,0,34,Medium,1
15658432,4,23,Low,2
15616431,5,36,High,0
15796957,4,37,Medium,0
15815552,5,33,Low,3
15631871,0,12,Medium,0
15635870,0,68,Medium,3
15596713,0,16,Low,1
15684211,3,37,High,0
15760521,3,37,Low,1
15608408,3,40,High,1
15804721,4,19,High,3
15730272,4,10,High,1
15741988,0,52,Low,1
15771728,3,31,Low,3
15605113,0,21,High,3
15661945,2,72,Low,1
15783816,4,56,Low,0
15721207,1,56,High,3
15764072,5,32,High,2
15689412,0,50,High,0
15798385,1,33,Medium,3
15775339,4,35,Medium,2
15585256,2,39,Low,3
15797329,3,62,Medium,3
15780220,3,1,Medium,3
15648951,5,69,High,1
15752409,5,11,Medium,2
15807524,5,7,Low,0
15766649,4,45,High,0
15696812,4,25,Medium,2
15581295,2,64,Medium,3
15663234,1,46,High,0
15741417,3,16,Medium,1
15695174,3,20,Low,0
15665168,2,39,Low,3
15601503,1,69,Medium,3
15706131,3,25,High,2
15782758,4,43,Medium,2
15591091,1,32,Medium,1
15715877,2,39,Low,3
15756918,3,47,High,3
15746662,5,44,Medium,1
15626679,3,59,Medium,0
15793343,3,18,Low,1
15576774,3,32,Low,1
15801316,4,20,Low,1
15800514,0,21,High,3
15662232,1,32,Medium,1
15737778,4,15,Low,3
15782096,0,25,High,2
15783522,2,1,Low,2
15785373,0,47,Medium,3
15756272,3,49,High,3
15615245,0,69,Medium,3
15600174,2,55,Medium,2
15752956,0,56,High,3
15644882,4,15,Low,3
15766272,0,40,Medium,1
15800620,3,7,Low,0
15569764,5,49,Medium,1
15747458,4,72,High,2
15573171,5,1,Medium,3
15736769,3,37,Low,1
15763381,3,1,Medium,3
15814430,2,8,Medium,2
15638607,0,18,Low,2
15737133,4,10,High,1
15613945,0,58,High,3
15659937,5,31,Low,1
15765287,5,11,Medium,2
15661723,3,10,High,1
15766064,4,43,Medium,2
15649616,2,18,Low,0
15719017,4,43,Medium,2
15720919,5,59,Low,1
15706706,4,67,High,2
15709653,1,62,Low,3
15805104,4,37,Medium,0
15622442,4,15,Low,3
15572801,1,30,High,2
15767598,0,12,Medium,3
15757897,1,30,High,2
15568104,3,58,Low,1
15763414,0,25,High,2
15732265,1,31,Low,0
15621974,5,1,Medium,3
15803947,3,27,Medium,2
15720706,4,55,Low,0
15759290,4,12,Low,1
15651664,2,12,Low,2
15795132,2,23,High,2
15811565,5,7,Low,0
15713774,3,40,High,1
15691840,5,68,Medium,0
15682021,5,68,Medium,0
15612931,3,27,Medium,2
15676707,4,46,High,0
15601383,3,60,Medium,1
15662662,3,20,Low,0
15752694,2,38,Low,3
15590683,3,16,Medium,1
15773591,3,16,Low,1
15723620,5,15,Medium,1
15671779,3,2,Low,3
15672966,1,57,High,2
15624667,5,56,High,0
15812888,2,8,Medium,2
15724154,0,68,Medium,3
15749540,2,28,High,2
15621063,3,37,High,0
15661626,1,30,High,2
15698703,1,36,Medium,3
15801431,5,35,Medium,1
15649451,5,35,Medium,1
15626156,1,46,Medium,1
15606158,1,64,High,1
15589496,2,47,Low,3
15730345,1,32,Medium,1
15572038,2,72,Low,1
15643439,3,61,Low,1
15604158,2,59,High,0
15657396,4,72,High,2
15709478,3,11,Medium,0
15628824,0,68,Medium,3
15814519,0,59,Low,3
15636520,3,3,Medium,1
15794414,5,47,Medium,2
15643671,3,16,Low,2
15700650,1,39,High,1
15680224,0,47,Medium,3
15784286,1,12,Low,3
15693996,2,59,High,0
15764343,4,11,Medium,3
15704168,5,7,Low,0
15680197,2,8,Medium,2
15633729,4,43,Medium,2
15577683,4,23,Low,2
15800746,1,31,Low,0
15788686,5,1,Medium,3
15742798,3,7,Low,1
15596647,0,12,Medium,0
15756070,5,20,High,2
15775116,0,68,Medium,3
15575428,4,2,Medium,0
15654074,5,7,Low,0
15695872,3,20,Low,0
15568885,1,63,High,2
15725036,3,65,High,2
15632665,1,63,High,2
15571476,4,52,Medium,0
15776850,3,37,Low,1
15623649,1,12,Low,2
15751131,5,20,High,2
15688128,2,48,High,2
15678412,5,36,High,0
15770291,2,72,Low,1
15583392,0,50,High,0
15690731,2,12,Low,2
15697948,1,62,Low,3
15608328,1,66,Medium,0
15766378,1,62,Low,3
15600813,4,43,Medium,2
15706217,2,47,Low,1
15601417,3,30,Medium,0
15610972,0,56,High,3
15674620,3,54,Low,2
15785350,3,30,Medium,0
15749119,5,59,Low,1
15756535,3,10,High,1
15700965,2,23,High,2
15791851,3,47,High,3
15717156,0,14,Low,0
15740846,2,11,Medium,3
15573284,3,58,Low,1
15729083,3,16,High,2
15611612,1,12,Low,2
15694381,2,32,Medium,1
15651737,3,47,High,3
15663168,3,58,High,3
15643426,1,8,Low,2
15618245,0,33,High,0
15717527,4,19,High,3
15793478,0,67,Low,2
15642248,3,65,High,0
15640377,4,3,Low,1
15723950,5,56,High,0
15590327,0,56,High,3
15706199,2,58,High,3
15671514,1,69,Low,1
15727041,4,69,High,1
15738063,4,45,High,0
15711733,1,30,High,2
15652320,0,59,Low,3
15634180,1,19,High,1
15694566,4,55,Low,0
15726103,4,55,Low,0
15646351,3,65,High,2
15730044,4,55,Low,0
15795186,2,56,High,3
15784890,3,55,High,3
15694125,3,62,Medium,3
15565891,4,67,Medium,3
15674254,0,18,Low,2
15775206,3,37,Low,1
15797627,3,7,Low,1
15649853,5,56,High,0
15610379,0,45,Low,0
15659800,2,39,Low,3
15716236,5,11,Medium,2
15672053,2,19,Medium,0
15663933,3,3,Medium,1
15814236,1,39,High,1
15583597,3,40,High,1
15607395,0,62,Low,0
15694556,3,9,Low,1
15744109,4,67,High,2
15800688,4,53,Low,3
15810878,0,40,Medium,1
15587835,3,58,Low,1
15763515,3,3,Medium,1
15725882,3,65,High,0
15788022,5,32,High,2
15663917,0,67,Low,2
15656865,5,59,Low,1
15667971,0,69,Medium,3
15800366,4,66,High,0
15717231,3,7,Low,0
15643188,3,53,Low,3
15671351,2,45,Low,0
15573628,3,49,High,3
15698953,0,33,High,0
15753888,4,38,Low,2
15737961,1,57,High,2
15801701,4,15,Low,3
15684419,4,55,Medium,3
15794266,0,48,High,0
15810711,3,49,High,3
15771270,0,18,Low,2
15607786,3,20,Low,0
15624519,0,61,Medium,2
15799910,0,59,Low,3
15602479,1,47,Medium,2
15617419,3,16,High,2
15657603,0,34,Medium,1
15570379,2,56,High,3
15772996,3,28,High,1
15729574,4,22,High,3
15737267,5,36,High,0
15799128,2,55,Medium,2
15813327,1,39,High,1
15711921,3,60,Medium,1
15654300,3,8,Medium,0
15569945,3,27,Medium,2
15569666,5,49,Medium,1
15681887,2,18,Low,0
15608873,1,64,High,1
15762091,3,7,Low,0
15722053,0,18,Medium,1
15782100,0,16,Low,1
15765300,2,1,Low,2
15743570,4,3,Low,1
15608541,3,40,High,1
15750671,4,25,Medium,2
15813659,2,19,Medium,0
15757867,3,65,High,2
15652914,4,43,Medium,2
15723818,3,54,Low,2
15713819,3,59,Medium,0
15656484,4,3,Low,1
15778515,4,56,Low,0
15803840,4,46,High,0
15735339,4,23,Low,2
15600392,2,12,Low,2
15625740,4,11,Medium,3
15663817,3,7,Low,1
15734461,2,8,Medium,2
15780142,3,58,Low,1
15709920,4,56,Low,0
15684248,4,55,Low,0
15643158,2,41,High,3
15693902,2,40,Medium,1
15578307,3,7,Low,1
15585379,1,61,Medium,3
15758510,0,36,High,0
15692918,5,59,Low,1
15705301,5,35,Medium,1
15718231,4,53,Low,3
15567991,0,28,Medium,3
15772650,5,1,Medium,3
15574795,5,68,Medium,0
15706036,0,12,Medium,3
15723856,2,18,Low,0
15812920,4,35,Medium,2
15691287,3,2,Low,3
15804797,1,47,Medium,2
15708650,0,18,Low,2
15712777,3,5,High,1
15786469,3,72,Low,1
15669219,5,68,Medium,0
15641004,2,18,Low,0
15648067,0,12,Medium,3
15704014,2,50,High,3
15645136,1,68,High,1
15709604,4,72,High,2
15713637,3,5,High,1
15793901,3,20,Low,3
15569759,1,68,High,1
15712930,3,65,High,2
15586504,5,11,Medium,2
15677317,0,40,Medium,1
15664270,4,23,Low,2
15731519,0,62,Low,0
15745623,0,18,Low,2
15813862,1,46,High,0
15641934,2,48,High,2
15713043,0,28,Medium,3
15700749,3,5,High,1
15697567,1,36,Medium,3
15715414,3,72,Low,1
15639530,0,61,Medium,2
15726058,4,56,Low,1
15725665,4,23,Low,2
15698872,3,45,Medium,3
15812184,4,46,High,0
15742609,3,62,Medium,3
15815043,1,6,Low,3
15640648,3,58,Low,1
15627203,5,33,Low,3
15786196,2,4,Low,2
15612095,0,59,Low,3
15674368,1,30,High,2
15783477,3,7,Low,0
15757559,0,47,Medium,3
15591036,0,59,Low,3
15761241,4,55,Medium,3
15695078,1,33,Medium,3
15645744,1,46,High,0
15566988,5,32,High,2
15749300,0,33,High,0
15594340,0,21,High,3
15607065,5,68,Medium,0
15778089,0,18,Medium,1
15773723,4,55,Low,0
15697035,5,35,Medium,1
15679668,1,34,Low,0
15709861,5,56,High,0
15791958,0,38,Low,0
15791030,5,47,Medium,2
15695339,0,62,Low,0
15658813,5,56,High,0
15715709,3,71,High,1
15722533,4,37,Medium,0
15683118,3,20,Low,0
15672798,2,14,High,1
15680112,3,55,High,3
15714575,5,7,Low,0
15806808,5,31,Low,1
15590637,3,40,Low,0
15657535,4,46,High,0
15696141,4,66,High,0
15811947,3,20,Low,3
15649024,3,65,High,2
15594928,0,38,Low,0
15765532,4,20,Low,1
15741719,3,40,High,1
15665629,4,22,High,3
15728917,2,50,High,3
15762993,3,49,High,3
15571193,2,9,High,1
15653521,3,10,High,1
15802220,4,20,Low,1
15644132,4,46,High,0
15600832,2,39,Low,3
15797919,5,1,Medium,3
15603743,5,32,High,2
15579714,4,25,Medium,2
15634295,4,56,Low,1
15786680,1,62,Low,3
15623499,1,16,Medium,2
15691823,2,59,High,0
15809279,1,47,Medium,2
15758039,5,69,High,1
15807163,3,49,High,3
15631639,4,67,Medium,3
15713770,4,2,Medium,0
15698167,1,8,Low,2
15781710,0,45,Low,0
15801296,4,43,Medium,2
15704378,1,61,Medium,3
15767891,2,18,High,3
15640667,2,39,Low,3
15702145,4,11,Medium,3
15679738,3,28,High,1
15636634,4,43,Medium,2
15809227,4,55,Low,0
15601811,5,49,Medium,1
15625494,0,68,Medium,3
15723737,3,30,Medium,0
15682955,4,37,Medium,0
15758856,2,59,High,0
15746065,0,36,High,0
15783865,3,7,Low,1
15745455,3,59,Medium,0
15583033,4,66,High,0
15644212,5,59,Low,1
15735688,0,18,Medium,1
15658577,1,46,Medium,1
15606887,0,52,High,1
15783026,4,14,High,3
15579892,4,22,High,3
15802088,4,10,High,1
15589323,3,65,High,2
15636395,2,58,High,3
15712772,1,32,Medium,1
15700937,4,28,High,0
15766659,1,63,High,2
15814033,3,34,Low,0
15783007,1,21,High,3
15654183,3,47,High,3
15609899,3,71,High,1
15747323,5,56,High,0
15582591,2,40,Medium,1
15738835,2,11,Medium,3
15782404,4,35,Medium,2
15697480,1,62,Low,3
15697045,1,61,Medium,3
15781234,3,7,Low,0
15579891,4,38,Low,2
15805690,5,59,Low,1
15612139,3,16,Medium,1
15568834,3,3,Medium,1
15709917,5,59,Low,1
15718843,0,43,Low,0
15799494,2,64,Medium,3
15673439,4,12,Low,1
15669011,3,10,High,1
15581388,5,35,Medium,1
15743153,3,40,High,3
15579787,0,68,Medium,3
15759966,3,1,Low,3
15601045,2,39,Low,3
15764021,0,69,Medium,3
15687218,2,41,High,3
15626452,0,52,Low,1
15700964,3,2,Low,3
15768887,5,49,Medium,1
15735358,3,61,Low,1
15749472,4,3,Low,1
15685872,5,47,Medium,2
