CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance
15589969,18,8,No,3413
15703728,-78,6,Yes,4710
15617790,-38,2,Yes,9955
15662500,45,2,Yes,3326
15778526,-36,8,No,1824
15670584,-43,8,Yes,9271
15748069,-32,1,No,9085
15680597,97,6,No,2853
15628992,89,1,No,2779
15719624,-3,10,Yes,7717
15812767,38,8,No,6903
15689201,25,2,No,7978
15614716,56,9,No,2608
15683618,54,6,No,8207
15799631,68,10,No,7855
15692259,-69,1,No,873
15590966,51,8,Yes,5900
15656426,15,5,Yes,1835
15675256,-62,7,No,5706
15751185,-41,1,Yes,7938
15789582,60,3,No,7621
15651103,20,2,Yes,691
15672299,4,8,Yes,9959
15772250,-3,8,Yes,4455
15763922,-38,2,Yes,9955
15633870,-40,6,No,1593
15624323,-38,2,Yes,9955
15688612,-65,1,Yes,5241
15694644,50,7,No,8565
15587174,-43,8,Yes,9271
15579559,-69,7,No,2132
15775430,-69,1,No,873
15623695,14,8,No,2346
15760849,25,2,Yes,1660
15813095,0,1,No,1938
15705281,-43,8,Yes,9271
15812594,18,2,No,4430
15626322,-36,2,Yes,2720
15723105,78,9,No,417
15588449,97,6,No,2853
15794849,-84,7,No,7488
15620000,14,5,No,6332
15799720,-27,8,Yes,4204
15711287,98,6,Yes,1129
15613102,39,6,No,2770
15621440,98,6,Yes,1129
15677146,99,1,Yes,1131
15801169,20,2,Yes,691
15722425,-93,9,Yes,6997
15682421,18,8,No,3413
15691910,80,6,Yes,1963
15721779,-89,9,Yes,6501
15579548,-84,7,No,7488
15681075,-38,2,Yes,9955
15607884,-58,10,No,1059
15767757,-10,4,Yes,4600
15791550,59,8,Yes,3012
15658589,8,4,Yes,8212
15670822,-51,1,No,8289
15629744,-69,7,No,2132
15660768,-7,6,Yes,3006
15726310,54,6,No,8207
15641298,75,5,Yes,2097
15625675,-10,4,Yes,4600
15713354,-77,8,No,4447
15633866,-10,4,No,265
15704231,-57,9,Yes,4282
15735400,-58,10,No,1059
15632826,-42,4,No,9387
15751022,53,2,No,7238
15664737,-36,8,No,1824
15681126,43,7,Yes,9095
15738954,34,7,Yes,9904
15662263,75,5,Yes,2097
15621611,-1,6,No,2924
15783752,84,6,Yes,4663
15709474,74,3,No,6234
15701280,-11,2,Yes,7926
15671104,33,1,Yes,6439
15796434,71,8,No,8328
15781505,-52,4,Yes,8412
15625819,-78,6,Yes,4710
15753174,-99,5,Yes,8542
15654067,55,1,No,8897
15724719,68,10,No,7855
15624695,60,3,No,7621
15718216,-9,5,No,529
15586300,31,4,No,9089
15783349,4,6,Yes,6017
15725767,78,5,No,98
15791925,33,9,No,412
15793585,-42,9,No,4768
15576641,-26,3,No,9931
15749519,-27,8,Yes,4204
15684960,64,5,Yes,6546
15591286,97,6,No,2853
15668323,-88,10,No,7344
15608528,7,6,No,6276
15645184,99,1,Yes,1131
15702566,-1,6,No,2924
15660840,-1,6,No,2924
15750811,-58,10,No,1059
15733842,14,8,No,2346
15581526,-11,8,Yes,3077
15662751,28,2,Yes,2063
15684319,-63,3,No,2644
15702190,-82,5,No,5031
15588517,-90,6,No,312
15801863,23,10,No,6431
15584271,63,10,Yes,5053
15700366,-15,10,No,1898
15804038,6,5,Yes,9358
15720820,20,2,Yes,691
15743759,-55,1,No,4084
15749947,12,9,Yes,5734
15670496,-62,7,No,5706
15746664,-53,4,Yes,5940
15745533,-63,3,No,2644
15761497,23,10,No,6431
15628600,99,10,Yes,1217
15627002,87,6,Yes,8007
15614635,-36,2,Yes,2720
15731281,74,3,No,6234
15814022,89,1,No,2779
15659194,-67,8,No,5186
15745030,-3,8,Yes,4455
15691817,83,5,No,6454
15707488,18,8,No,3413
15784700,56,9,No,2608
15710397,4,6,Yes,6017
15687648,-99,5,Yes,8542
15732281,-19,6,Yes,180
15607230,-1,6,No,2924
15567630,-89,9,Yes,6501
15587507,80,6,Yes,1963
15733904,60,3,No,7621
15709511,-3,10,Yes,7717
15579616,1,10,Yes,767
15694852,-15,10,No,1898
15589924,-55,1,No,4084
15799300,-27,8,Yes,4204
15731330,6,5,Yes,9358
15694129,30,8,Yes,7942
15620372,60,3,No,7621
15744622,56,7,No,8815
15799815,-43,8,Yes,9271
15759250,-53,4,Yes,5940
15732643,25,2,Yes,1660
15690540,6,5,Yes,9358
15803078,90,9,Yes,8909
15652180,-31,9,Yes,5261
15741195,-22,1,Yes,6067
15743490,-93,9,Yes,6997
15575510,67,9,Yes,5592
15732610,90,9,Yes,8909
15602909,89,9,Yes,3428
15734058,-93,10,No,9666
15801788,56,9,No,2608
15702462,-80,10,Yes,2717
15683416,-53,4,Yes,5940
15794187,-43,8,Yes,9271
15792989,67,5,No,5364
15613734,-19,6,Yes,180
15606177,47,6,No,8035
15636700,47,1,No,858
15645766,21,1,Yes,6437
15671345,-51,5,No,146
15652469,90,9,Yes,8909
15749638,67,5,No,5364
15728706,-51,5,No,146
15735439,-10,4,Yes,4600
15778696,29,1,No,1156
15624744,38,5,Yes,3317
15584338,-71,10,No,5778
15726178,28,2,Yes,2063
15794939,-91,6,No,3147
15788068,-99,4,No,3074
15572956,6,5,Yes,9358
15780386,-64,1,Yes,271
15791114,78,9,No,417
15708046,74,6,No,303
15719779,-41,1,Yes,7938
15591550,4,6,Yes,6017
15639368,60,3,No,7621
15699830,-49,3,Yes,2992
15569264,-36,8,No,1824
15595158,18,8,No,3413
15599126,38,5,Yes,3317
15650575,-69,7,No,2132
15641490,40,7,No,7104
15680234,83,8,No,6158
15592230,-82,8,No,6793
15626212,47,6,No,8035
15700627,-99,4,No,3074
15782641,-42,9,No,4768
15784445,25,9,Yes,8829
15813681,79,3,Yes,648
15596649,7,6,No,6276
15700460,39,6,No,2770
15724076,83,5,No,6454
15784000,31,4,No,9089
15733966,-57,9,Yes,4282
15612667,7,6,No,6276
15654025,-82,5,No,5031
15589431,39,6,No,2770
15578238,-19,6,Yes,180
15566269,-28,9,Yes,342
15639217,-67,8,No,5186
15688644,99,1,Yes,1131
15662426,-49,8,Yes,6115
15720511,39,6,No,2770
15567246,-91,6,No,3147
15647965,-67,5,Yes,4042
15679048,18,2,No,4430
15675749,-42,9,No,4768
15782181,-58,10,No,1059
15795738,-64,1,Yes,271
15773751,-41,6,No,2174
15655436,78,5,No,98
15691396,-57,9,Yes,4282
15796958,71,8,No,8328
15801832,79,3,Yes,648
15661349,39,6,No,2770
15719265,-77,10,Yes,1085
15779985,-60,2,No,2691
15663410,-28,9,Yes,342
15704144,25,2,Yes,1660
15774104,-81,4,Yes,4430
15812230,47,1,No,858
15742848,-60,2,No,2691
15745326,-28,9,Yes,342
15674541,-93,9,Yes,6997
15728564,53,2,No,7238
15580701,7,6,No,6276
15688973,99,10,Yes,1217
15709412,-89,1,Yes,6250
15607753,49,5,No,6508
15705352,-2,2,No,3722
15602500,-49,3,Yes,2992
15672437,73,8,No,9551
15720968,-57,7,No,6779
15730796,89,9,Yes,3428
15768219,-99,5,Yes,8542
15663883,-10,4,No,265
15589296,-2,2,No,3722
15586425,-53,4,Yes,5940
15679813,-99,4,No,2254
15681410,76,7,Yes,7641
15668283,-70,5,Yes,3942
15624072,71,5,No,5229
15669664,-53,1,No,6575
15682728,-18,1,No,6545
15573851,-30,1,No,716
15733661,-42,9,No,4768
15710012,-8,8,No,8579
15763327,78,5,No,98
15668853,67,5,No,5364
15639303,-2,2,No,3722
15691011,51,8,Yes,5900
15638513,56,9,No,2608
15648933,85,8,Yes,1272
15628904,98,6,Yes,1129
15644788,21,2,No,2217
15598161,-58,10,No,1059
15745624,33,1,Yes,6439
15733169,45,2,Yes,3326
15801417,40,7,No,7104
15592707,10,8,No,1465
15593954,86,7,No,424
15714431,-29,2,Yes,8661
15638257,-82,5,No,5031
15690939,-43,8,Yes,9271
15723613,-52,4,Yes,8412
15813640,-69,1,Yes,9646
15707322,8,4,Yes,8212
15588918,29,1,No,1156
15600357,73,8,No,9551
15747014,-2,2,No,3722
15809830,-91,6,No,3147
15662245,6,5,Yes,9358
15651075,83,5,No,6454
15594456,66,7,Yes,5115
15583462,89,2,Yes,1725
15757661,-49,3,Yes,2992
15729117,47,6,No,8035
15749671,30,8,Yes,7942
15566253,-60,2,No,2691
15595153,47,9,Yes,4876
15698572,66,7,Yes,5115
15674149,8,6,No,7013
15623082,-43,8,Yes,9271
15797905,-64,8,Yes,2698
15746028,-75,10,Yes,3988
15582951,66,7,Yes,5115
15616471,-36,2,Yes,2720
15641575,-64,1,Yes,271
15638803,24,4,No,2791
15808283,23,10,No,6431
15811200,60,3,No,6797
15733476,-99,4,No,3074
15633274,53,2,No,7238
15582168,80,6,Yes,1963
15807269,80,6,Yes,1963
15602979,-10,4,Yes,4600
15660417,-52,2,No,7385
15590199,-1,8,Yes,3914
15641794,-88,10,No,7344
15779174,15,5,Yes,1835
15785547,-30,1,No,716
15795124,89,2,Yes,1725
15718912,-67,5,Yes,4042
15592028,64,5,Yes,6546
15580227,-52,4,Yes,8412
15657830,67,5,No,5364
15798256,-10,4,Yes,4600
15643819,28,2,Yes,2063
15754301,39,6,No,2770
15726855,89,9,Yes,3428
15755225,-78,2,Yes,301
15725221,-3,6,No,8923
15789055,57,1,No,236
15617507,-89,1,Yes,6250
15668894,-67,8,No,5186
15589563,63,10,Yes,5053
15693162,-9,5,No,529
15750099,96,1,No,4544
15795540,-15,10,No,1898
15794941,-99,5,Yes,8542
15611848,80,6,Yes,1963
15581237,-1,8,Yes,3914
15738150,30,8,Yes,7942
15678571,-1,6,No,2924
15736124,-18,1,No,6545
15623202,38,8,No,6903
15804201,98,6,Yes,1129
15596863,-40,9,No,9585
15696277,4,8,Yes,9959
15748608,39,6,No,2770
15723864,-39,1,No,7558
15802390,43,7,Yes,9095
15774336,-59,1,Yes,8592
15648766,6,5,Yes,9358
15659094,51,4,Yes,852
15606397,-10,4,No,265
15642619,-91,6,No,3147
15666032,-82,5,No,5031
15595842,96,1,No,4544
15753837,-78,6,Yes,4710
15783882,33,1,Yes,6439
15799790,89,2,Yes,1725
15628155,18,8,No,3413
15703778,7,6,No,6276
15722322,-52,4,Yes,8412
15639278,73,8,No,9551
15568487,-42,9,No,4768
15682084,-11,8,Yes,3077
15642821,-70,5,Yes,3942
15601387,29,1,No,1156
15642515,96,7,No,9059
15710421,-69,1,No,873
15726774,33,1,Yes,6439
15649078,28,2,Yes,2063
15641877,-36,8,No,1824
15796496,-69,7,No,2132
15815690,73,8,No,9551
15631739,7,6,No,6276
15625584,8,4,Yes,8212
15802466,84,6,Yes,4663
15697028,86,7,No,424
15575759,65,6,No,6425
15567442,-26,2,No,7318
15746805,-82,8,No,6793
15636330,42,3,No,1983
15714970,49,5,No,6508
15653784,30,8,Yes,7942
15693543,-18,1,No,6545
15773283,-77,8,No,4447
15742534,-11,8,Yes,3077
15569878,99,10,Yes,1217
15729454,21,2,No,2217
15578375,-90,6,No,312
15785559,47,6,No,7395
15649414,-89,9,Yes,6501
15701605,-82,8,No,6793
15686696,-91,6,No,3147
15625586,74,3,No,6234
15654975,-84,2,No,6003
15782993,-9,5,No,529
15774382,-51,5,No,146
15689602,15,5,Yes,1835
15756155,49,1,Yes,5535
15812647,-69,1,Yes,9646
15736043,25,2,Yes,1660
15696744,65,6,No,6425
15602572,-3,6,No,8923
15674765,83,5,Yes,9609
15678725,-22,9,No,4371
15694444,56,7,No,8815
15795878,-42,9,No,4768
15735346,43,7,Yes,9095
15687094,-40,6,No,1593
15790067,7,6,No,6276
15605742,-89,1,Yes,6250
15566740,-99,5,Yes,8542
15664897,-70,5,Yes,3942
15585777,86,7,No,6839
15650864,66,7,Yes,5115
15806709,-63,3,No,2644
15633818,-59,1,Yes,8592
15713845,74,3,No,6234
15639662,18,2,No,4430
15567013,-58,10,No,1059
15777784,-2,2,No,3722
15800251,-53,1,No,6575
15651315,-26,2,No,7318
15651450,-27,8,Yes,4204
15784218,8,4,Yes,8212
15572398,40,7,No,7104
15707962,67,9,Yes,5592
15705663,-93,10,No,9666
15645355,79,3,Yes,648
15729557,-93,9,Yes,6997
15631436,-90,6,No,312
15583073,56,9,No,2608
15614361,-67,8,No,5186
15724684,75,5,Yes,2097
15700083,75,5,Yes,2097
15636541,57,2,Yes,6105
15796015,-64,8,Yes,2698
15787222,-12,2,Yes,1587
15594270,34,7,No,8381
15701524,-62,7,No,5706
15645847,-57,7,No,6779
15708867,74,3,No,6234
15613140,-27,8,Yes,4204
15628893,-49,8,Yes,6115
15764073,56,4,Yes,3302
15782879,-51,5,No,146
15635964,-40,9,No,9585
15726087,78,5,No,98
15726313,74,6,No,303
15578073,-36,8,No,1824
15786249,-77,10,Yes,1085
15812850,-93,9,Yes,6997
15596972,67,5,No,5364
15620579,-1,8,Yes,3914
15768270,75,5,Yes,2097
15656597,56,9,No,2608
15699446,45,2,Yes,3326
15615004,-40,6,No,1593
15704771,47,6,No,7395
15588372,-1,6,No,2924
15681439,-57,9,Yes,4282
15607509,49,1,Yes,5535
15670343,83,8,No,6158
15597968,-26,3,No,9931
15658432,28,2,Yes,2063
15616431,47,6,No,8035
15796957,-41,1,Yes,7938
15815552,89,2,Yes,1725
15631871,-55,1,No,4084
15635870,83,8,No,6158
15596713,60,3,No,7621
15684211,-89,1,Yes,6250
15760521,11,6,Yes,5117
15608408,57,1,No,236
15804721,-12,1,No,1432
15730272,-68,10,No,8673
15741988,83,5,No,6454
15771728,18,2,No,4430
15605113,38,8,No,6903
15661945,57,2,Yes,6105
15783816,42,3,No,1983
15721207,24,4,No,2791
15764072,-64,1,Yes,271
15689412,-91,6,No,3147
15798385,86,7,No,424
15775339,47,6,No,7395
15585256,89,9,Yes,3428
15797329,-15,10,No,1898
15780220,-49,3,Yes,2992
15648951,-87,5,Yes,4957
15752409,-10,4,Yes,4600
15807524,-70,3,Yes,7639
15766649,-87,5,Yes,4957
15696812,-99,1,Yes,3772
15581295,4,8,Yes,9959
15663234,71,5,No,5229
15741417,-53,4,Yes,5940
15695174,-77,8,No,4447
15665168,99,1,Yes,1131
15601503,-3,10,Yes,7717
15706131,63,10,Yes,5053
15782758,86,7,No,424
15591091,-22,9,No,4371
15715877,64,5,Yes,6546
15756918,-90,6,No,312
15746662,-62,7,No,5706
15626679,-57,9,Yes,4282
15793343,-59,1,Yes,8592
15576774,-53,4,Yes,5940
15801316,-99,4,No,2254
15800514,-64,1,Yes,271
15662232,47,9,No,6552
15737778,11,6,Yes,5117
15782096,-57,7,No,6779
15783522,-26,2,No,7318
15785373,45,2,Yes,3326
15756272,-89,1,Yes,6250
15615245,74,3,No,6234
15600174,57,1,No,236
15752956,-53,1,No,6575
15644882,-82,5,No,5031
15766272,-60,2,No,2691
15800620,79,3,Yes,648
15569764,-12,1,No,1432
15747458,-64,1,Yes,271
15573171,-39,1,No,7558
15736769,74,6,No,303
15763381,78,5,No,98
15814430,-31,9,Yes,5261
15638607,-1,6,No,2924
15737133,67,5,No,5364
15613945,31,4,No,3552
15659937,-78,2,Yes,301
15765287,-10,4,Yes,4600
15661723,-88,10,No,7344
15766064,15,5,Yes,1835
15649616,-69,7,No,2132
15719017,34,7,No,8381
15720919,-39,1,No,7558
15706706,-55,1,No,4084
15709653,87,6,Yes,8007
15805104,-99,1,Yes,3772
15622442,57,1,Yes,5712
15572801,65,6,No,6425
15767598,78,9,No,417
15757897,67,5,No,5364
15568104,-77,8,No,4447
15763414,0,1,No,1938
15732265,-84,2,No,6003
15621974,-64,8,Yes,2698
15803947,-62,7,No,5706
15720706,-67,5,Yes,4042
15759290,57,1,No,236
15651664,72,10,No,692
15795132,-39,1,No,7558
15811565,-70,5,Yes,3942
15713774,-82,8,No,6793
15691840,-3,6,No,8923
15682021,-53,4,Yes,5940
15612931,8,4,Yes,8212
15676707,-42,4,No,9387
15601383,-36,8,No,1824
15662662,-77,10,Yes,1085
15752694,0,1,No,1938
15590683,-42,4,No,9387
15773591,57,1,No,236
15723620,54,6,No,8207
15671779,25,2,Yes,1660
15672966,-70,3,Yes,7639
15624667,4,6,Yes,6017
15812888,50,7,No,8565
15724154,21,2,No,2217
15749540,-53,4,Yes,5940
15621063,11,5,No,6715
15661626,-8,8,No,8579
15698703,-99,1,Yes,3772
15801431,-78,2,Yes,301
15649451,60,3,No,7621
15626156,97,6,No,2853
15606158,-70,5,Yes,3942
15589496,-30,1,No,716
15730345,-27,5,Yes,9145
15572038,21,1,Yes,6437
15643439,-8,8,No,8579
15604158,7,6,No,6276
15657396,-49,3,Yes,2992
15709478,-57,9,Yes,4282
15628824,85,8,Yes,1272
15814519,10,8,No,1465
15636520,-19,6,Yes,180
15794414,51,8,Yes,5900
15643671,0,1,No,1938
15700650,61,2,No,6032
15680224,-32,1,No,9085
15784286,-65,1,Yes,5241
15693996,-69,1,Yes,9646
15764343,-30,1,No,716
15704168,-77,8,No,4447
15680197,-80,10,Yes,2717
15633729,0,1,No,1938
15577683,30,10,Yes,6040
15800746,-82,5,No,5031
15788686,-3,8,Yes,4455
15742798,90,9,Yes,8909
15596647,86,7,No,424
15756070,43,7,Yes,9095
15775116,98,6,Yes,1129
15575428,-69,7,No,2132
15654074,-90,6,No,312
15695872,-51,5,No,146
15568885,-28,9,Yes,342
15725036,0,1,No,1938
15632665,-80,10,Yes,2717
15571476,-53,4,Yes,5940
15776850,83,5,Yes,9609
15623649,30,10,Yes,6040
15751131,80,6,Yes,1963
15688128,18,8,No,3413
15678412,61,2,No,6032
15770291,8,4,Yes,8212
15583392,54,6,No,8207
15690731,-58,10,No,1059
15697948,72,10,No,692
15608328,43,7,Yes,9095
15766378,25,2,No,7978
15600813,-36,8,No,1824
15706217,33,9,No,412
15601417,99,3,No,8541
15610972,-55,1,No,4084
15674620,31,4,No,9089
15785350,-78,6,Yes,4710
15749119,90,9,Yes,8909
15756535,49,1,Yes,5535
15700965,-67,5,Yes,4042
15791851,-69,1,Yes,9646
15717156,-77,8,No,4447
15740846,8,4,Yes,8212
15573284,72,10,No,692
15729083,-58,10,No,1059
15611612,-18,1,No,6545
15694381,-99,4,No,3074
15651737,-75,10,Yes,3988
15663168,38,8,No,6903
15643426,67,5,No,5364
15618245,14,8,No,2346
15717527,-36,8,No,1824
15793478,-22,9,No,4371
15642248,-41,6,No,2174
15640377,-19,6,Yes,180
15723950,-77,10,Yes,1085
15590327,-80,10,Yes,2717
15706199,-67,5,Yes,4042
15671514,21,2,No,2217
15727041,39,6,No,2770
15738063,14,5,No,6332
15711733,21,1,Yes,6437
15652320,34,7,Yes,9904
15634180,-53,1,No,6575
15694566,-42,4,No,9387
15726103,50,7,No,8565
15646351,-52,2,No,7385
15730044,-89,9,Yes,6501
15795186,-28,9,Yes,342
15784890,51,8,Yes,5900
15694125,-67,5,Yes,4042
15565891,98,6,Yes,1129
15674254,-69,1,Yes,9646
15775206,-60,2,No,2691
15797627,-38,2,Yes,9955
15649853,-22,1,Yes,6067
15610379,7,6,No,6276
15659800,79,3,Yes,648
15716236,38,8,No,6903
15672053,23,10,No,6431
15663933,59,8,Yes,3012
15814236,-38,2,Yes,9955
15583597,34,7,No,8381
15607395,56,9,No,2608
15694556,-15,10,No,1898
15744109,99,1,Yes,1131
15800688,42,3,No,1983
15810878,-1,6,No,2924
15587835,60,3,No,7621
15763515,12,9,Yes,5734
15725882,-93,9,Yes,6997
15788022,47,9,No,6552
15663917,-78,2,Yes,301
15656865,-51,10,Yes,3586
15667971,51,8,Yes,5900
15800366,31,4,No,3552
15717231,12,9,Yes,5734
15643188,99,3,No,8541
15671351,47,6,No,8035
15573628,-71,10,No,5778
15698953,11,6,Yes,5117
15753888,-89,1,Yes,6250
15737961,-93,10,No,9666
15801701,98,6,Yes,1129
15684419,66,7,Yes,5115
15794266,71,5,No,5229
15810711,1,10,Yes,767
15771270,-43,8,Yes,9271
15607786,76,7,Yes,7641
15624519,59,8,Yes,3012
15799910,38,5,Yes,3317
15602479,-55,1,No,4084
15617419,-11,2,Yes,4604
15657603,-82,8,No,6793
15570379,78,5,No,98
15772996,-90,6,No,312
15729574,-49,8,Yes,6115
15737267,83,5,Yes,9609
15799128,-90,6,No,312
15813327,-30,1,No,716
15711921,-58,10,No,1059
15654300,14,5,No,6332
15569945,47,1,No,858
15569666,67,9,Yes,5592
15681887,-88,10,No,7344
15608873,-45,3,Yes,1104
15762091,31,4,No,9089
15722053,15,5,Yes,1835
15782100,-65,1,Yes,5241
15765300,42,3,No,1983
15743570,84,6,Yes,4663
15608541,-89,1,Yes,6250
15750671,-22,1,Yes,6067
15813659,60,3,No,6797
15757867,-43,8,Yes,9271
15652914,80,6,Yes,1963
15723818,-57,7,No,6779
15713819,-8,8,No,8579
15656484,-49,3,Yes,2992
15778515,23,10,No,6431
15803840,30,8,Yes,7942
15735339,-11,8,Yes,3077
15600392,-87,5,Yes,4957
15625740,56,4,Yes,3302
15663817,-60,2,No,2691
15734461,-11,8,Yes,3077
15780142,7,6,No,6276
15709920,99,1,Yes,1131
15684248,-57,7,No,6779
15643158,-64,1,Yes,271
15693902,-64,8,Yes,2698
15578307,-60,2,No,2691
15585379,21,1,Yes,6437
15758510,29,1,No,1156
15692918,99,3,No,8541
15705301,4,6,Yes,6017
15718231,43,7,Yes,9095
15567991,-11,8,Yes,3077
15772650,-51,1,No,8289
15574795,89,1,No,2779
15706036,15,5,Yes,1835
15723856,-3,6,No,8923
15812920,6,5,Yes,9358
15691287,79,3,Yes,648
15804797,57,2,Yes,6105
15708650,-62,7,No,5706
15712777,12,9,Yes,5734
15786469,-22,9,No,4371
15669219,97,6,No,2853
15641004,76,7,Yes,7641
15648067,-49,8,Yes,6115
15704014,-70,5,Yes,3942
15645136,-45,3,Yes,1104
15709604,25,2,No,7978
15713637,78,9,No,417
15793901,-90,6,No,312
15569759,-10,4,Yes,4600
15712930,23,10,No,6431
15586504,71,8,No,8328
15677317,-36,2,Yes,2720
15664270,49,1,Yes,5535
15731519,86,7,No,6839
15745623,47,9,No,6552
15813862,25,2,No,7978
15641934,-1,6,No,2924
15713043,0,1,No,1938
15700749,-27,8,Yes,4204
15697567,-31,9,Yes,5261
15715414,-41,6,No,2174
15639530,97,6,No,2853
15726058,-39,1,No,7558
15725665,-57,7,No,6779
15698872,59,8,Yes,3012
15812184,-99,4,No,2254
15742609,64,5,Yes,6546
15815043,57,1,No,236
15640648,-32,1,No,9085
15627203,51,4,Yes,852
15786196,-11,8,Yes,3077
15612095,-68,10,No,8673
15674368,38,5,Yes,3317
15783477,87,6,Yes,8007
15757559,-27,5,Yes,9145
15591036,83,5,No,6454
15761241,0,1,No,1938
15695078,53,2,No,7238
15645744,89,1,No,2779
15566988,-81,4,Yes,4430
15749300,-31,9,Yes,5261
15594340,6,5,Yes,9358
15607065,-27,8,Yes,4204
15778089,11,6,Yes,5117
15773723,-71,10,No,5778
15697035,-91,6,No,3147
15679668,-58,10,No,1059
15709861,-93,10,No,9666
15791958,71,8,No,8328
15791030,-59,1,Yes,8592
15695339,-12,1,No,1432
15658813,-31,9,Yes,5261
15715709,-7,6,Yes,3006
15722533,-87,5,Yes,4957
15683118,74,6,No,303
15672798,-80,10,Yes,2717
15680112,57,2,Yes,6105
15714575,56,9,No,2608
15806808,34,7,No,8381
15590637,-91,6,No,3147
15657535,30,8,Yes,7942
15696141,-9,5,No,529
15811947,-9,5,No,529
15649024,29,1,No,1156
15594928,11,5,No,6715
15765532,7,6,No,6276
15741719,-57,9,Yes,4282
15665629,-40,9,No,9585
15728917,-49,3,Yes,2992
15762993,-12,1,No,1432
15571193,96,1,No,4544
15653521,90,9,Yes,8909
15802220,85,8,Yes,1272
15644132,57,1,No,236
15600832,-49,3,Yes,2992
15797919,-12,2,Yes,1587
15603743,-42,4,No,9387
15579714,-28,9,Yes,342
15634295,-69,7,No,2132
15786680,22,8,Yes,601
15623499,57,2,Yes,6105
15691823,-22,9,No,4371
15809279,-84,2,No,6003
15758039,-40,6,No,1593
15807163,-10,4,No,265
15631639,34,7,Yes,9904
15713770,11,5,No,6715
15698167,73,8,No,9551
15781710,90,9,Yes,8909
15801296,-77,10,Yes,1085
15704378,60,3,No,6797
15767891,-39,1,No,7558
15640667,40,7,No,7104
15702145,80,6,Yes,1963
15679738,39,6,No,2770
15636634,4,8,Yes,9959
15809227,-67,5,Yes,4042
15601811,64,5,Yes,6546
15625494,-78,6,Yes,4710
15723737,67,9,Yes,5592
15682955,-39,1,No,5383
15758856,-53,1,No,6575
15746065,98,6,Yes,1129
15783865,-9,5,No,529
15745455,84,6,Yes,4663
15583033,99,3,No,8541
15644212,20,2,Yes,691
15735688,23,10,No,6431
15658577,85,8,Yes,1272
15606887,-40,6,No,1593
15783026,65,6,No,6425
15579892,-88,10,No,7344
15802088,-57,9,Yes,4282
15589323,-82,5,No,5031
15636395,-65,1,Yes,5241
15712772,83,5,No,6454
15700937,99,3,No,8541
15766659,-82,5,No,5031
15814033,-2,2,No,3722
15783007,-91,6,No,3147
15654183,72,10,No,692
15609899,61,2,No,6032
15747323,71,5,No,5229
15582591,54,6,No,8207
15738835,51,4,Yes,852
15782404,-29,2,Yes,8661
15697480,40,7,No,7104
15697045,71,8,No,8328
15781234,-51,10,Yes,3586
15579891,31,4,No,9089
15805690,-69,1,No,873
15612139,-90,6,No,312
15568834,-88,10,No,7344
15709917,57,2,Yes,6105
15718843,99,1,Yes,1131
15799494,31,4,No,3552
15673439,-31,9,Yes,5261
15669011,45,2,Yes,3326
15581388,54,6,No,8207
15743153,-11,2,Yes,7926
15579787,-2,2,No,3722
15759966,-67,5,Yes,4042
15601045,47,9,Yes,4876
15764021,84,6,Yes,4663
15687218,-90,6,No,312
15626452,-26,3,No,9931
15700964,-10,4,No,265
15768887,24,4,No,2791
15735358,51,8,Yes,5900
15749472,-30,1,No,716
15685872,8,6,No,7013
15760851,66,7,Yes,5115
15734588,-39,1,No,7558
15784594,68,10,No,7855
15606435,-38,2,Yes,9955
15790247,-99,4,No,2254
15676433,-29,2,Yes,8661
15625905,47,9,No,6552
15626414,43,7,Yes,9095
15623220,20,2,Yes,691
15752857,47,9,Yes,4876
15677908,-84,7,No,7488
15773013,59,8,Yes,3012
15623972,33,9,No,412
15738627,47,9,Yes,4876
15643392,99,10,Yes,1217
15684868,57,2,Yes,6105
15627854,-39,1,No,7558
15669253,61,2,No,6032
15758023,21,2,No,2217
15574558,-22,1,Yes,6067
15635256,-41,1,Yes,7938
15680399,56,4,Yes,3302
15674720,-11,8,Yes,3077
15580249,-99,1,Yes,3772
15675431,-63,3,No,2644
15698285,53,2,No,7238
15810775,53,2,No,7238
15678173,-26,3,No,9931
15665222,55,1,No,8897
15803908,-78,6,Yes,4710
15586039,-69,7,No,2132
15802570,60,3,No,7621
15781451,-84,2,No,6003
15721019,-36,8,No,1824
15738588,23,10,No,6431
15730657,8,4,Yes,8212
15739292,-89,9,Yes,6501
15725945,99,1,Yes,1131
15813159,18,8,No,3413
15636820,90,9,Yes,8909
15603880,-75,10,Yes,3988
15619494,-82,8,No,6793
15596992,99,3,No,8541
15735025,-84,7,No,7488
15730759,63,10,Yes,5053
15752912,-64,1,Yes,271
15711316,97,6,No,2853
15738785,15,5,Yes,1835
15777896,-45,3,Yes,1104
15628963,96,1,No,4544
15742126,0,1,No,1938
15575623,-30,1,No,716
15741652,86,7,No,6839
15738884,-29,2,Yes,8661
15615050,18,8,No,3413
15803005,25,2,No,7978
15743498,61,2,No,6032
15720463,-9,5,No,529
15588695,38,8,No,6903
15665802,-40,9,No,9585
15571144,83,5,Yes,9609
15750731,87,6,Yes,8007
15605134,-10,4,Yes,4600
15626044,-10,4,No,265
15737910,-42,9,No,4768
15761076,-49,8,Yes,6115
15710105,-19,6,Yes,180
15577402,72,10,No,692
15803337,85,8,Yes,1272
15654372,39,6,No,2770
