CustomerID,AutoRenewalEnabled,PaymentMethod,PaymentFailures
15587174,No,PayPal,2
15579559,No,Credit Card,4
15775430,Yes,Credit Card,3
,No,Bank Transfer,4
15760849,Yes,Credit Card,1
15813095,Yes,Credit Card,4
15705281,Yes,Bank Transfer,2
15812594,No,Credit Card,4
15626322,No,Credit Card,4
15723105,Yes,Bank Transfer,2
15588449,No,Bank Transfer,2
15794849,,Credit Card,3
15620000,No,Bank Transfer,2
15799720,No,PayPal,3
15711287,No,Bank Transfer,4
15613102,No,Bank Transfer,0
,No,PayPal,2
15677146,Yes,Credit Card,2
15801169,,Credit Card,5
15722425,Yes,Bank Transfer,2
15682421,No,PayPal,0
15691910,No,PayPal,2
15721779,No,Credit Card,2
15579548,No,Bank Transfer,4
15681075,Yes,Credit Card,1
15607884,Yes,Credit Card,1
15767757,Yes,Credit Card,2
15791550,No,Bank Transfer,2
15658589,Yes,Bank Transfer,1
,No,Credit Card,0
15629744,Yes,Bank Transfer,1
,No,Bank Transfer,1
15726310,Yes,PayPal,0
15641298,No,Bank Transfer,5
15625675,No,PayPal,0
,Yes,Credit Card,4
15633866,Yes,PayPal,1
15704231,Yes,Credit Card,2
15735400,No,PayPal,4
15632826,Yes,PayPal,1
15751022,No,Credit Card,3
15664737,No,PayPal,2
15681126,No,PayPal,0
15738954,Yes,PayPal,2
15662263,Yes,Credit Card,4
15621611,Yes,Credit Card,0
15783752,No,Credit Card,3
15709474,Yes,PayPal,0
15701280,,PayPal,1
15671104,Yes,PayPal,5
15796434,Yes,Bank Transfer,2
15781505,No,PayPal,1
15625819,No,Credit Card,1
15753174,Yes,Bank Transfer,3
15654067,No,Credit Card,5
15724719,No,Credit Card,5
15624695,No,PayPal,3
15718216,No,PayPal,4
15586300,No,Bank Transfer,1
15783349,Yes,Bank Transfer,0
15725767,Yes,PayPal,1
15791925,No,Credit Card,4
15793585,No,Bank Transfer,4
15576641,Yes,PayPal,0
15749519,No,Bank Transfer,0
15684960,Yes,Bank Transfer,0
15591286,No,Credit Card,0
15668323,Yes,Credit Card,2
15608528,Yes,Bank Transfer,4
15645184,No,PayPal,4
15702566,No,PayPal,1
15660840,Yes,Bank Transfer,4
15750811,Yes,Credit Card,2
15733842,Yes,Credit Card,4
15581526,No,PayPal,0
15662751,,Credit Card,4
15684319,No,Bank Transfer,5
15702190,No,Credit Card,4
15588517,No,Credit Card,5
15801863,Yes,PayPal,0
15584271,Yes,PayPal,1
15700366,Yes,PayPal,1
15804038,Yes,PayPal,2
15720820,No,PayPal,5
15743759,No,PayPal,4
15749947,No,Credit Card,5
15670496,No,PayPal,2
15746664,Yes,Credit Card,3
15745533,No,PayPal,5
15761497,No,Bank Transfer,3
15628600,No,Bank Transfer,2
15627002,No,Credit Card,3
15614635,,PayPal,3
15731281,No,Credit Card,0
15814022,No,PayPal,4
15659194,Yes,Bank Transfer,2
15745030,Yes,Credit Card,2
15691817,No,PayPal,4
15707488,No,PayPal,2
,No,PayPal,1
15710397,No,Bank Transfer,1
15687648,Yes,Credit Card,1
,Yes,Bank Transfer,4
15607230,Yes,Bank Transfer,5
15567630,Yes,Credit Card,5
,No,Credit Card,2
15733904,No,Credit Card,5
15709511,No,Bank Transfer,4
15579616,No,PayPal,0
15694852,No,Credit Card,1
15589924,No,Credit Card,5
15799300,No,Bank Transfer,1
15731330,No,Credit Card,3
15694129,No,PayPal,2
15620372,No,Bank Transfer,2
15744622,,Bank Transfer,0
15799815,No,Credit Card,5
15759250,Yes,PayPal,2
15732643,No,PayPal,4
15690540,No,PayPal,5
15803078,No,Bank Transfer,3
15652180,Yes,PayPal,4
15741195,Yes,PayPal,1
15743490,No,PayPal,4
15575510,Yes,Credit Card,4
15732610,Yes,Credit Card,2
15602909,No,Bank Transfer,3
15734058,Yes,PayPal,5
15801788,Yes,PayPal,2
15702462,,PayPal,1
15683416,Yes,Credit Card,5
15794187,No,PayPal,0
15792989,Yes,PayPal,0
15613734,No,PayPal,1
15606177,Yes,PayPal,0
15636700,No,PayPal,2
15645766,No,Bank Transfer,5
15671345,Yes,PayPal,1
15652469,No,Bank Transfer,0
15749638,Yes,Credit Card,5
15728706,Yes,Bank Transfer,5
15735439,Yes,Credit Card,2
,No,PayPal,0
15624744,Yes,PayPal,4
15584338,Yes,Bank Transfer,4
15726178,Yes,PayPal,2
15794939,No,Bank Transfer,2
15788068,Yes,Credit Card,1
15572956,No,Credit Card,5
15780386,Yes,Bank Transfer,3
15791114,,PayPal,2
15708046,Yes,PayPal,3
15719779,No,Credit Card,0
15591550,Yes,Credit Card,5
15639368,Yes,PayPal,1
15699830,No,PayPal,2
,No,PayPal,0
15595158,Yes,PayPal,0
15599126,No,Bank Transfer,4
15650575,Yes,PayPal,5
15641490,No,Credit Card,1
15680234,Yes,Bank Transfer,1
15592230,Yes,PayPal,0
15626212,Yes,Bank Transfer,4
15700627,Yes,PayPal,2
15782641,No,PayPal,2
15784445,No,Credit Card,0
15813681,No,Credit Card,5
15596649,Yes,PayPal,1
15700460,No,Credit Card,4
15724076,No,Bank Transfer,1
15784000,,Bank Transfer,3
15733966,Yes,PayPal,2
15612667,No,PayPal,4
15654025,Yes,PayPal,1
15589431,No,Bank Transfer,5
15578238,Yes,PayPal,1
15566269,No,Bank Transfer,1
15639217,No,Bank Transfer,1
15688644,No,PayPal,4
15662426,No,PayPal,0
15720511,No,PayPal,5
15567246,No,PayPal,2
15647965,No,Credit Card,1
15679048,Yes,PayPal,1
15675749,No,Credit Card,5
15782181,No,Credit Card,2
15795738,No,PayPal,1
15773751,Yes,Bank Transfer,4
15655436,No,Credit Card,5
15691396,No,Bank Transfer,4
15796958,Yes,Credit Card,1
,No,Credit Card,5
15661349,Yes,PayPal,1
15719265,No,PayPal,5
15779985,Yes,Bank Transfer,4
15663410,Yes,PayPal,5
15704144,No,PayPal,4
15774104,No,Credit Card,0
15812230,Yes,Credit Card,4
15742848,Yes,Bank Transfer,0
15745326,No,Credit Card,1
15674541,No,Bank Transfer,5
15728564,Yes,PayPal,1
15580701,No,PayPal,2
15688973,Yes,PayPal,3
15709412,No,PayPal,3
15607753,No,Credit Card,5
15705352,No,Bank Transfer,2
15602500,No,Bank Transfer,1
15672437,Yes,Credit Card,3
15720968,No,Credit Card,3
15730796,Yes,Bank Transfer,2
15768219,No,PayPal,2
,No,Credit Card,4
15589296,Yes,Bank Transfer,0
15586425,Yes,Credit Card,4
15679813,No,Credit Card,0
15681410,No,Bank Transfer,3
15668283,No,PayPal,4
15624072,Yes,Credit Card,5
15669664,Yes,Bank Transfer,4
15682728,Yes,PayPal,1
15573851,No,Credit Card,2
15733661,Yes,Credit Card,5
15710012,Yes,PayPal,1
15763327,No,Bank Transfer,5
15668853,No,Credit Card,5
15639303,No,PayPal,2
15691011,No,PayPal,2
15638513,No,PayPal,4
15648933,No,PayPal,2
15628904,No,PayPal,0
15644788,No,PayPal,4
15598161,Yes,Credit Card,5
15745624,Yes,PayPal,3
,Yes,Bank Transfer,2
15801417,No,PayPal,3
15592707,No,Credit Card,1
15593954,Yes,Bank Transfer,1
15714431,No,Credit Card,3
15638257,,Credit Card,0
15690939,Yes,Credit Card,5
15723613,No,PayPal,1
15813640,No,Credit Card,3
15707322,Yes,Bank Transfer,1
15588918,Yes,Credit Card,0
,Yes,Bank Transfer,3
15747014,Yes,Credit Card,3
15809830,No,PayPal,1
15662245,Yes,Bank Transfer,1
15651075,No,Credit Card,1
15594456,Yes,Bank Transfer,2
15583462,Yes,Credit Card,2
,No,Bank Transfer,1
15729117,Yes,Bank Transfer,1
15749671,Yes,Bank Transfer,2
15566253,No,PayPal,3
15595153,No,Bank Transfer,0
15698572,Yes,PayPal,2
15674149,Yes,Bank Transfer,0
15623082,No,Bank Transfer,2
15797905,Yes,Credit Card,4
15746028,No,PayPal,1
15582951,Yes,Bank Transfer,0
15616471,No,Credit Card,5
15641575,No,PayPal,5
15638803,Yes,Credit Card,1
15808283,Yes,Bank Transfer,4
15811200,No,Credit Card,3
15733476,Yes,Bank Transfer,3
15633274,Yes,Bank Transfer,1
15582168,No,Credit Card,5
,No,Bank Transfer,2
15602979,Yes,Bank Transfer,3
15660417,,Credit Card,2
15590199,Yes,Bank Transfer,1
15641794,Yes,PayPal,2
15779174,Yes,PayPal,2
15785547,No,Bank Transfer,5
15795124,,PayPal,1
15718912,No,PayPal,0
15592028,Yes,Credit Card,4
15580227,No,Credit Card,0
15657830,Yes,Credit Card,2
15798256,Yes,PayPal,0
15643819,Yes,PayPal,4
15754301,No,PayPal,2
15726855,Yes,Bank Transfer,2
15755225,,Bank Transfer,4
15725221,Yes,Credit Card,5
15789055,No,Bank Transfer,0
,,Credit Card,1
15668894,Yes,Bank Transfer,1
15589563,No,Bank Transfer,0
15693162,No,Credit Card,5
15750099,,PayPal,1
15795540,Yes,PayPal,1
15794941,Yes,Credit Card,1
15611848,No,Bank Transfer,4
15581237,Yes,Bank Transfer,2
15738150,Yes,PayPal,0
15678571,Yes,Bank Transfer,4
15736124,Yes,Credit Card,4
15623202,No,Credit Card,5
15804201,No,PayPal,5
15596863,Yes,PayPal,5
15696277,Yes,PayPal,1
15748608,No,PayPal,1
15723864,No,Bank Transfer,5
15802390,No,Credit Card,0
15774336,Yes,PayPal,1
15648766,No,Bank Transfer,1
15659094,Yes,PayPal,2
,No,PayPal,0
15642619,Yes,Credit Card,1
15666032,No,Credit Card,1
15595842,Yes,Credit Card,4
15753837,Yes,Credit Card,4
15783882,Yes,Credit Card,4
15799790,No,Credit Card,2
15628155,Yes,PayPal,4
15703778,,Bank Transfer,2
15722322,No,Credit Card,5
15639278,No,PayPal,5
15568487,No,PayPal,3
15682084,No,Bank Transfer,3
15642821,No,PayPal,3
15601387,Yes,Bank Transfer,1
15642515,No,Bank Transfer,0
15710421,No,Credit Card,1
15726774,No,Credit Card,1
15649078,No,Credit Card,5
15641877,No,Credit Card,3
15796496,No,Credit Card,5
15815690,Yes,Bank Transfer,4
15631739,Yes,PayPal,0
15625584,Yes,Bank Transfer,1
15802466,No,Bank Transfer,4
15697028,No,Credit Card,4
15575759,No,Bank Transfer,4
15567442,No,Bank Transfer,5
15746805,No,Bank Transfer,1
15636330,No,Credit Card,5
15714970,Yes,PayPal,5
15653784,Yes,Credit Card,4
15693543,No,Bank Transfer,4
15773283,Yes,Credit Card,4
15742534,Yes,Bank Transfer,2
15569878,No,Credit Card,5
15729454,No,Credit Card,5
15578375,No,PayPal,2
15785559,Yes,Credit Card,4
15649414,Yes,Credit Card,5
15701605,No,Credit Card,1
15686696,No,PayPal,1
15625586,No,Credit Card,0
15654975,Yes,PayPal,3
15782993,No,PayPal,1
15774382,Yes,Bank Transfer,5
,No,Bank Transfer,2
15756155,No,Credit Card,0
15812647,No,Bank Transfer,2
15736043,Yes,Credit Card,1
15696744,No,Bank Transfer,5
15602572,No,Credit Card,0
15674765,Yes,Bank Transfer,1
15678725,No,Credit Card,2
15694444,No,PayPal,1
15795878,,Bank Transfer,1
,Yes,Credit Card,2
15687094,No,Bank Transfer,4
15790067,No,Credit Card,1
15605742,No,Bank Transfer,1
15566740,No,Bank Transfer,3
15664897,Yes,Bank Transfer,5
15585777,Yes,Credit Card,2
15650864,Yes,Bank Transfer,4
15806709,No,Credit Card,1
15633818,Yes,PayPal,1
,Yes,Credit Card,4
15639662,Yes,PayPal,5
15567013,Yes,Credit Card,5
15777784,No,Bank Transfer,1
15800251,No,Credit Card,3
15651315,Yes,Credit Card,5
15651450,Yes,PayPal,5
15784218,No,Bank Transfer,2
15572398,No,PayPal,2
15707962,No,Credit Card,1
15705663,No,Credit Card,5
15645355,Yes,Credit Card,1
,Yes,PayPal,1
15631436,No,PayPal,3
15583073,Yes,Bank Transfer,5
15614361,Yes,Credit Card,3
15724684,No,PayPal,2
15700083,,Credit Card,1
15636541,No,Credit Card,4
15796015,Yes,PayPal,1
15787222,No,Credit Card,5
15594270,No,PayPal,1
15701524,No,PayPal,1
15645847,No,PayPal,3
15708867,No,Credit Card,4
,No,PayPal,2
15628893,Yes,PayPal,5
15764073,Yes,Bank Transfer,2
15782879,No,PayPal,3
15635964,No,Credit Card,0
15726087,No,PayPal,1
15726313,No,PayPal,0
15578073,No,Credit Card,1
15786249,No,Bank Transfer,5
15812850,Yes,PayPal,3
15596972,No,Bank Transfer,0
15620579,No,Credit Card,4
15768270,No,Credit Card,3
15656597,No,Bank Transfer,0
15699446,Yes,Bank Transfer,2
15615004,Yes,Credit Card,1
15704771,Yes,Credit Card,3
,Yes,PayPal,1
15681439,No,Credit Card,0
15607509,No,Credit Card,2
15670343,Yes,Credit Card,5
15597968,No,Bank Transfer,4
15658432,Yes,Credit Card,4
15616431,Yes,PayPal,3
15796957,No,Bank Transfer,4
15815552,No,Bank Transfer,4
15631871,No,PayPal,0
15635870,No,PayPal,2
15596713,No,Credit Card,0
15684211,No,Bank Transfer,5
15760521,No,Credit Card,5
15608408,No,PayPal,1
15804721,Yes,PayPal,1
15730272,No,Credit Card,1
15741988,No,Credit Card,5
15771728,No,Bank Transfer,3
15605113,Yes,Credit Card,1
15661945,No,Bank Transfer,3
15783816,Yes,Bank Transfer,3
15721207,Yes,PayPal,2
15764072,No,Credit Card,3
15689412,Yes,Bank Transfer,5
15798385,Yes,Credit Card,4
15775339,No,Credit Card,5
15585256,No,Credit Card,1
15797329,No,Credit Card,1
15780220,No,Credit Card,0
15648951,No,Credit Card,1
15752409,No,Bank Transfer,2
15807524,No,Credit Card,1
15766649,No,PayPal,4
15696812,No,Credit Card,1
15581295,No,PayPal,2
15663234,Yes,Bank Transfer,1
15741417,No,PayPal,2
15695174,No,PayPal,2
15665168,No,PayPal,2
15601503,Yes,Crypto,4
15706131,,PayPal,4
15782758,No,PayPal,0
15591091,Yes,PayPal,4
15715877,No,Bank Transfer,3
15756918,Yes,Bank Transfer,2
,No,Credit Card,4
15626679,No,PayPal,3
15793343,Yes,Bank Transfer,0
15576774,No,PayPal,2
15801316,No,PayPal,3
15800514,Yes,Credit Card,4
15662232,Yes,Bank Transfer,3
15737778,Yes,PayPal,0
15782096,,PayPal,0
15783522,No,Bank Transfer,2
15785373,Yes,PayPal,3
15756272,Yes,PayPal,1
15615245,No,PayPal,0
15600174,No,Bank Transfer,1
15752956,Yes,Credit Card,4
15644882,Yes,Credit Card,3
15766272,Yes,Credit Card,1
15800620,Yes,PayPal,1
,Yes,PayPal,1
15747458,Yes,Credit Card,3
15573171,,PayPal,0
15736769,Yes,Credit Card,5
15763381,No,Bank Transfer,2
15814430,No,PayPal,1
15638607,Yes,PayPal,4
15737133,No,PayPal,0
15613945,Yes,Bank Transfer,3
,Yes,Credit Card,3
15765287,,PayPal,3
15661723,Yes,Credit Card,4
,No,Credit Card,2
15649616,Yes,Credit Card,5
15719017,No,Bank Transfer,1
15720919,Yes,Bank Transfer,4
15706706,Yes,PayPal,0
15709653,No,Bank Transfer,3
15805104,Yes,PayPal,5
15622442,No,Credit Card,3
15572801,No,Bank Transfer,0
,Yes,Credit Card,1
15757897,,PayPal,4
15568104,Yes,PayPal,2
15763414,No,Credit Card,5
15732265,No,Bank Transfer,5
15621974,No,Credit Card,5
15803947,No,Bank Transfer,5
15720706,No,PayPal,0
15759290,No,PayPal,3
15651664,Yes,PayPal,1
15795132,No,Credit Card,0
15811565,No,Credit Card,1
15713774,Yes,Credit Card,3
15691840,No,PayPal,5
15682021,Yes,PayPal,1
15612931,No,PayPal,3
15676707,Yes,Credit Card,0
15601383,Yes,Bank Transfer,3
15662662,No,Bank Transfer,2
15752694,Yes,Bank Transfer,2
15590683,Yes,Credit Card,1
15773591,No,Bank Transfer,1
15723620,No,PayPal,1
15671779,No,Credit Card,0
15672966,No,Credit Card,4
15624667,Yes,Credit Card,5
15812888,Yes,Bank Transfer,4
15724154,Yes,PayPal,3
15749540,No,Credit Card,5
,Yes,Credit Card,4
15661626,Yes,Bank Transfer,3
15698703,Yes,Bank Transfer,0
15801431,Yes,PayPal,0
15649451,Yes,Credit Card,4
15626156,No,Bank Transfer,3
15606158,No,Bank Transfer,5
15589496,No,Credit Card,4
15730345,Yes,Credit Card,4
15572038,Yes,Credit Card,4
15643439,Yes,Bank Transfer,0
15604158,No,Bank Transfer,5
15657396,No,PayPal,5
15709478,No,Bank Transfer,3
15628824,Yes,Credit Card,4
15814519,Yes,PayPal,0
15636520,Yes,Credit Card,5
15794414,Yes,Bank Transfer,1
15643671,No,Bank Transfer,5
15700650,No,PayPal,0
15680224,Yes,Bank Transfer,1
15784286,No,PayPal,0
15693996,No,Credit Card,1
15764343,Yes,Bank Transfer,5
15704168,Yes,Credit Card,2
15680197,No,Credit Card,5
15633729,No,Credit Card,5
15577683,Yes,PayPal,1
15800746,No,Bank Transfer,2
15788686,Yes,Credit Card,5
15742798,No,PayPal,1
15596647,,PayPal,3
15756070,No,PayPal,4
15775116,No,Credit Card,0
15575428,Yes,Bank Transfer,1
15654074,No,Credit Card,2
15695872,No,Bank Transfer,4
15568885,Yes,Credit Card,4
,Yes,Bank Transfer,3
15632665,Yes,Credit Card,0
15571476,No,PayPal,0
15776850,Yes,Bank Transfer,2
15623649,Yes,Bank Transfer,0
15751131,No,Bank Transfer,2
15688128,No,PayPal,1
15678412,Yes,PayPal,3
15770291,No,PayPal,4
15583392,No,Credit Card,5
15690731,No,Credit Card,1
15697948,Yes,Bank Transfer,1
15608328,Yes,Bank Transfer,0
15766378,Yes,Credit Card,4
15600813,,PayPal,2
15706217,No,Bank Transfer,1
15601417,No,Bank Transfer,4
15610972,Yes,Credit Card,0
15674620,No,PayPal,0
15785350,Yes,Bank Transfer,2
15749119,Yes,Bank Transfer,4
15756535,Yes,Bank Transfer,1
15700965,No,PayPal,0
15791851,Yes,Credit Card,0
15717156,Yes,Bank Transfer,2
,No,PayPal,3
15573284,Yes,Credit Card,2
15729083,Yes,Credit Card,3
15611612,Yes,PayPal,1
15694381,Yes,Credit Card,4
15651737,No,Bank Transfer,0
15663168,Yes,Bank Transfer,1
15643426,Yes,PayPal,2
15618245,Yes,Bank Transfer,4
15717527,No,Credit Card,4
15793478,Yes,Credit Card,5
15642248,No,PayPal,4
15640377,No,PayPal,2
15723950,No,Credit Card,5
15590327,No,Bank Transfer,0
15706199,Yes,PayPal,1
15671514,Yes,Credit Card,4
15727041,No,Credit Card,1
15738063,Yes,PayPal,4
15711733,No,PayPal,2
15652320,No,Bank Transfer,1
15634180,Yes,Bank Transfer,0
15694566,Yes,PayPal,1
15726103,Yes,PayPal,1
15646351,No,Bank Transfer,1
15730044,No,PayPal,0
15795186,Yes,PayPal,2
15784890,No,Bank Transfer,3
,No,PayPal,5
,No,Credit Card,0
15674254,Yes,Credit Card,4
15775206,Yes,Credit Card,1
15797627,No,Bank Transfer,4
15649853,Yes,PayPal,3
15610379,Yes,PayPal,2
15659800,Yes,Credit Card,1
15716236,No,Bank Transfer,0
15672053,Yes,Credit Card,4
15663933,Yes,Credit Card,4
15814236,Yes,PayPal,1
15583597,No,PayPal,1
15607395,No,Credit Card,0
15694556,No,Credit Card,1
15744109,No,PayPal,4
15800688,,Bank Transfer,1
15810878,Yes,Credit Card,4
15587835,Yes,PayPal,2
15763515,No,PayPal,2
15725882,No,Credit Card,5
15788022,Yes,PayPal,1
15663917,Yes,Credit Card,4
15656865,No,Bank Transfer,2
15667971,No,PayPal,1
15800366,No,Bank Transfer,1
15717231,,PayPal,3
15643188,Yes,PayPal,1
15671351,No,Credit Card,0
15573628,No,Bank Transfer,5
15698953,No,Credit Card,1
15753888,No,PayPal,0
15737961,No,Bank Transfer,3
15801701,,Credit Card,2
15684419,Yes,Credit Card,1
15794266,Yes,Credit Card,4
15810711,No,PayPal,1
15771270,No,PayPal,1
15607786,Yes,PayPal,0
15624519,Yes,Credit Card,1
15799910,No,PayPal,2
15602479,Yes,Bank Transfer,1
15617419,No,PayPal,5
15657603,No,Bank Transfer,1
15570379,Yes,PayPal,2
15772996,Yes,Credit Card,2
15729574,Yes,Bank Transfer,1
15737267,Yes,Credit Card,2
15799128,Yes,PayPal,1
15813327,No,PayPal,5
15711921,Yes,Bank Transfer,3
15654300,No,Credit Card,1
15569945,,Bank Transfer,4
15569666,Yes,Credit Card,5
15681887,Yes,Bank Transfer,3
15608873,No,Bank Transfer,4
15762091,Yes,Credit Card,5
15722053,No,Credit Card,1
15782100,No,PayPal,1
,No,PayPal,1
15743570,No,Credit Card,2
15608541,No,Bank Transfer,3
15750671,No,Credit Card,5
15813659,No,PayPal,0
15757867,No,PayPal,2
15652914,Yes,Credit Card,5
15723818,Yes,Credit Card,2
,Yes,Credit Card,1
15656484,No,Credit Card,0
15778515,Yes,PayPal,1
15803840,Yes,Bank Transfer,0
15735339,Yes,Credit Card,5
15600392,Yes,PayPal,5
15625740,No,Credit Card,3
15663817,Yes,Bank Transfer,1
15734461,Yes,Credit Card,4
15780142,Yes,Credit Card,2
15709920,No,Credit Card,3
15684248,Yes,Bank Transfer,4
15643158,No,Credit Card,3
15693902,No,Credit Card,3
15578307,Yes,Credit Card,2
15585379,No,PayPal,3
15758510,Yes,Credit Card,5
15692918,No,Credit Card,1
15705301,Yes,Bank Transfer,0
15718231,No,Credit Card,5
15567991,No,Credit Card,3
15772650,Yes,Credit Card,1
15574795,No,PayPal,1
15706036,No,PayPal,1
,No,Credit Card,4
15812920,No,PayPal,1
15691287,No,PayPal,3
15804797,No,Credit Card,5
15708650,No,Bank Transfer,5
15712777,Yes,Credit Card,1
15786469,Yes,Bank Transfer,2
15669219,Yes,Bank Transfer,2
15641004,Yes,Bank Transfer,1
15648067,Yes,Bank Transfer,1
15704014,No,PayPal,1
15645136,Yes,Credit Card,5
15709604,No,Bank Transfer,1
15713637,Yes,Credit Card,2
15793901,Yes,PayPal,5
15569759,Yes,PayPal,2
15712930,No,PayPal,1
15586504,Yes,Credit Card,5
,No,PayPal,4
15664270,No,PayPal,2
15731519,No,Bank Transfer,1
15745623,No,Credit Card,1
15813862,Yes,Bank Transfer,1
,Yes,Credit Card,5
15713043,Yes,Credit Card,5
,Yes,PayPal,5
15697567,No,Bank Transfer,2
15715414,No,Credit Card,4
15639530,No,Credit Card,0
15726058,No,PayPal,4
15725665,,Credit Card,4
15698872,,Credit Card,4
15812184,No,PayPal,4
15742609,No,Bank Transfer,0
15815043,Yes,Bank Transfer,5
15640648,No,PayPal,4
15627203,Yes,PayPal,4
15786196,No,Credit Card,4
15612095,No,Bank Transfer,3
15674368,No,PayPal,3
15783477,Yes,Credit Card,4
15757559,Yes,Bank Transfer,2
15591036,No,PayPal,3
15761241,No,Credit Card,4
15695078,Yes,Credit Card,1
15645744,Yes,PayPal,1
15566988,No,PayPal,2
15749300,No,PayPal,2
15594340,No,Credit Card,1
15607065,Yes,Credit Card,3
15778089,No,PayPal,2
15773723,No,Credit Card,4
15697035,No,Bank Transfer,4
,No,PayPal,5
15709861,,Bank Transfer,3
,No,PayPal,3
15791030,Yes,Bank Transfer,2
15695339,Yes,Credit Card,1
15658813,,PayPal,4
15715709,No,Credit Card,1
15722533,No,Credit Card,0
15683118,Yes,Bank Transfer,5
15672798,Yes,PayPal,5
15680112,Yes,PayPal,1
15714575,No,PayPal,3
15806808,No,Bank Transfer,5
15590637,,PayPal,0
15657535,Yes,PayPal,1
15696141,Yes,Credit Card,4
15811947,Yes,Bank Transfer,3
15649024,No,Credit Card,3
15594928,,Credit Card,2
15765532,Yes,Bank Transfer,2
15741719,Yes,PayPal,0
15665629,No,PayPal,5
15728917,Yes,PayPal,2
15762993,No,PayPal,5
15571193,Yes,Bank Transfer,3
15653521,Yes,Credit Card,5
15802220,No,Bank Transfer,1
15644132,Yes,Credit Card,4
15600832,No,PayPal,0
15797919,Yes,Bank Transfer,0
15603743,No,Credit Card,1
15579714,Yes,Bank Transfer,3
,No,PayPal,4
15786680,No,Bank Transfer,2
15623499,No,PayPal,1
15691823,Yes,Credit Card,2
15809279,No,Credit Card,4
15758039,Yes,Credit Card,1
15807163,Yes,Bank Transfer,1
15631639,Yes,Bank Transfer,3
15713770,Yes,Credit Card,1
15698167,Yes,Bank Transfer,2
15781710,No,Bank Transfer,5
15801296,Yes,PayPal,0
15704378,No,Credit Card,5
15767891,Yes,Credit Card,4
15640667,No,PayPal,2
15702145,No,Credit Card,5
15679738,No,Credit Card,2
15636634,No,Bank Transfer,2
15809227,Yes,Credit Card,1
15601811,Yes,Credit Card,3
15625494,Yes,PayPal,2
15723737,Yes,PayPal,5
15682955,Yes,Credit Card,0
15758856,No,Bank Transfer,2
15746065,Yes,Bank Transfer,3
15783865,No,Credit Card,3
15745455,Yes,Credit Card,1
15583033,Yes,PayPal,1
,No,PayPal,4
15735688,Yes,Credit Card,2
15658577,No,Credit Card,0
15606887,No,PayPal,5
15783026,No,PayPal,1
15579892,,Credit Card,4
,Yes,PayPal,4
,Yes,PayPal,5
15636395,Yes,Bank Transfer,0
15712772,Yes,PayPal,5
15700937,Yes,PayPal,3
15766659,No,PayPal,4
15814033,Yes,Credit Card,4
15783007,No,Bank Transfer,2
15654183,No,PayPal,4
15609899,Yes,Credit Card,3
15747323,No,PayPal,4
15582591,,Bank Transfer,0
15738835,,PayPal,0
15782404,,Credit Card,4
15697480,Yes,PayPal,2
15697045,Yes,Bank Transfer,5
15781234,No,Credit Card,5
15579891,No,Credit Card,4
15805690,,PayPal,1
15612139,No,Bank Transfer,1
15568834,Yes,Credit Card,1
15709917,No,Credit Card,5
15718843,Yes,Credit Card,4
15799494,No,Credit Card,1
15673439,Yes,Bank Transfer,5
15669011,No,PayPal,2
15581388,No,Bank Transfer,3
15743153,Yes,Credit Card,2
15579787,No,Credit Card,2
,No,PayPal,1
15601045,Yes,Credit Card,5
15764021,No,PayPal,2
15687218,No,PayPal,0
15626452,Yes,Bank Transfer,3
15700964,Yes,Credit Card,1
,Yes,Bank Transfer,1
15735358,No,Bank Transfer,1
15749472,No,Credit Card,2
15685872,No,Bank Transfer,4
15760851,Yes,Credit Card,1
15734588,Yes,Credit Card,3
15784594,No,Credit Card,1
15606435,Yes,Bank Transfer,4
15790247,No,PayPal,2
15676433,Yes,Bank Transfer,1
15625905,No,Bank Transfer,2
15626414,Yes,Bank Transfer,4
15623220,Yes,Bank Transfer,0
15752857,Yes,Credit Card,0
15677908,No,PayPal,3
15773013,Yes,Credit Card,1
15623972,Yes,PayPal,2
15738627,Yes,Bank Transfer,2
15643392,Yes,PayPal,1
15684868,Yes,PayPal,4
15627854,Yes,PayPal,1
15669253,Yes,PayPal,1
15758023,Yes,Credit Card,2
15574558,No,PayPal,0
15635256,Yes,Bank Transfer,0
15680399,No,Credit Card,4
15674720,Yes,PayPal,0
15580249,No,PayPal,3
15675431,Yes,Bank Transfer,4
15698285,Yes,PayPal,5
15810775,No,PayPal,5
,Yes,Bank Transfer,1
15665222,No,PayPal,2
15803908,No,Credit Card,4
15586039,Yes,PayPal,1
15802570,No,Bank Transfer,1
15781451,Yes,Credit Card,0
15721019,Yes,Credit Card,5
,No,Bank Transfer,0
15730657,No,Credit Card,5
15739292,No,Bank Transfer,4
15725945,Yes,Credit Card,1
15813159,Yes,Credit Card,1
15636820,No,PayPal,2
15603880,No,Credit Card,0
15619494,Yes,Bank Transfer,4
15596992,No,PayPal,3
15735025,Yes,Bank Transfer,4
15730759,,Credit Card,0
15752912,,Credit Card,1
15711316,No,Credit Card,1
15738785,No,Credit Card,0
15777896,No,PayPal,0
15628963,Yes,PayPal,1
15742126,No,PayPal,3
15575623,Yes,PayPal,4
15741652,No,PayPal,1
15738884,No,Bank Transfer,5
15615050,No,PayPal,0
15803005,Yes,PayPal,0
15743498,No,PayPal,2
15720463,Yes,PayPal,2
15588695,Yes,Credit Card,2
15665802,No,Credit Card,2
15571144,No,Bank Transfer,2
